scaffold	start	end	mid	sites	lnL
chr15	69	45905	24575	50	-618.99844
chr15	50269	148168	114165	50	-239.77906
chr15	151068	213813	190988	50	-1136.97771
chr15	215195	294728	255812	50	-354.36995
chr15	294779	328897	314181	50	-336.53630
chr15	328964	363473	346258	50	-374.98762
chr15	363790	400557	380342	50	-467.66992
chr15	401643	472113	440469	50	-396.46543
chr15	479871	558340	518001	50	-776.36017
chr15	564507	585070	574819	50	-793.64799
chr15	585081	610446	591774	50	-936.86157
chr15	610936	668601	642208	50	-861.31943
chr15	668661	735457	695521	50	-562.67767
chr15	735490	830380	758314	50	-495.88119
chr15	851683	901689	865979	50	-1466.75850
chr15	901727	1055661	984749	50	-830.82080
chr15	1055668	1153048	1091512	50	-805.53958
chr15	1153137	1238569	1188444	50	-757.55740
chr15	1238574	1308251	1274211	50	-658.02742
chr15	1309424	1360289	1340778	50	-845.71557
chr15	1361277	1385030	1376550	50	-608.55449
chr15	1385032	1432776	1412763	50	-659.71927
chr15	1433171	1506582	1449215	50	-739.69992
chr15	1506603	1558473	1533530	50	-811.59839
chr15	1561770	1604853	1580408	50	-803.39073
chr15	1604895	1667712	1642202	50	-740.65399
chr15	1684076	1825079	1752067	50	-883.80999
chr15	1825083	1878542	1852479	50	-1071.63759
chr15	1881634	1959134	1936020	50	-998.17838
chr15	1959720	2044838	1995896	50	-1049.77702
chr15	2045648	2104708	2080728	50	-1117.32801
chr15	2107176	2131301	2125217	50	-876.84397
chr15	2131309	2146744	2138024	50	-928.08923
chr15	2147988	2159543	2152031	50	-1339.69290
chr15	2159553	2169220	2163157	50	-1104.77724
chr15	2170506	2186935	2178365	50	-881.10842
chr15	2187092	2201267	2194186	50	-1231.24582
chr15	2201269	2241850	2218154	50	-948.08463
chr15	2242311	2274452	2266797	50	-1022.03294
chr15	2274641	2289893	2283122	50	-801.01365
chr15	2289894	2309904	2302477	50	-1248.14461
chr15	2309980	2405114	2362008	50	-1317.34290
chr15	2405230	2449400	2431561	50	-1176.41827
chr15	2449412	2493811	2464550	50	-925.90049
chr15	2494069	2555245	2518283	50	-1040.20764
chr15	2555817	2574843	2567643	50	-1343.46227
chr15	2574844	2582812	2577947	50	-1317.83652
chr15	2582813	2591570	2587227	50	-782.17608
chr15	2591576	2598581	2594978	50	-941.81895
chr15	2598743	2627170	2613195	50	-781.43136
chr15	2627188	2636488	2632330	50	-771.68905
chr15	2636724	2668631	2648515	50	-1086.55260
chr15	2668681	2720736	2704262	50	-1304.16523
chr15	2723110	2817966	2768141	50	-1347.69113
chr15	2817973	2838028	2830221	50	-1092.14858
chr15	2838462	2866654	2847632	50	-976.33933
chr15	2866670	2974272	2900430	50	-1246.79797
chr15	2974303	3020234	3002822	50	-1060.50307
chr15	3020293	3076545	3060174	50	-1178.82829
chr15	3076559	3123383	3096026	50	-1148.17436
chr15	3126961	3185138	3162988	50	-1275.48519
chr15	3185224	3232714	3211112	50	-1452.21823
chr15	3234013	3288131	3274307	50	-1057.55576
chr15	3288179	3330023	3300436	50	-1015.12474
chr15	3330053	3394823	3356033	50	-896.52096
chr15	3394987	3426010	3413476	50	-896.41723
chr15	3429382	3447509	3439743	50	-885.14865
chr15	3448341	3483990	3461118	50	-1285.09074
