scaffold	start	end	mid	sites	lnL
chr2	9664	90959	81521	50	-1708.71660
chr2	90961	166770	145302	50	-1717.59393
chr2	166775	225865	199781	50	-1416.26021
chr2	227792	400844	278668	50	-1457.60644
chr2	409304	645703	549157	50	-1608.36116
chr2	645706	901487	823313	50	-1957.66161
chr2	901492	902091	901883	50	-1534.40184
chr2	902093	907304	903614	50	-1636.56140
chr2	907306	910040	908885	50	-1177.77780
chr2	910041	1149256	1020195	50	-1498.95178
chr2	1149263	1284062	1214770	50	-1309.73603
chr2	1284081	1785301	1554138	50	-1400.10068
chr2	1845632	2076295	2022671	50	-1810.25077
chr2	2076296	2079943	2076948	50	-1300.26845
chr2	2079950	2084291	2082649	50	-1405.45360
chr2	2084293	2299698	2155862	50	-2168.07954
chr2	2299796	2376578	2369901	50	-1986.72653
chr2	2376647	2377277	2377049	50	-1396.38910
chr2	2377307	2380045	2378270	50	-1376.56420
chr2	2380069	2413689	2383949	50	-1282.89646
chr2	2429460	2466725	2462992	50	-1625.81634
chr2	2466757	2473129	2471976	50	-1715.51754
chr2	2473130	2479322	2473942	50	-1759.77063
chr2	2479393	2548578	2514842	50	-1181.96412
chr2	2550757	2587176	2567885	50	-764.35029
chr2	2587181	2630643	2613633	50	-1422.21509
chr2	2630759	2662123	2649295	50	-906.83625
chr2	2662125	2685988	2675905	50	-1258.39952
chr2	2686007	2763227	2725266	50	-1205.00349
chr2	2763893	2859937	2819829	50	-1399.41773
chr2	2860175	3053662	2942651	50	-1464.47437
chr2	3053665	3087141	3080671	50	-1353.24957
chr2	3087153	3271432	3184826	50	-1656.15746
chr2	3271446	3271749	3271590	50	-1255.32893
chr2	3271769	3272333	3272052	50	-1310.60491
chr2	3272338	3272599	3272473	50	-1455.03907
chr2	3272605	3299498	3274025	50	-983.25173
chr2	3302287	3646027	3555924	50	-1533.07134
chr2	3646099	3716393	3695770	50	-1339.37924
chr2	3722456	3827331	3774656	50	-909.60617
chr2	3848151	4099375	3970928	50	-1286.83599
chr2	4099399	4125337	4103117	50	-1269.35538
chr2	4129878	4194571	4170186	50	-1565.28294
chr2	4194577	4214034	4202654	50	-1108.35154
chr2	4214044	4485935	4314985	50	-1343.93257
chr2	4497703	5013236	4757048	50	-1360.24703
chr2	5013275	5016426	5014561	50	-1096.01424
chr2	5016437	5020923	5019976	50	-1692.62315
chr2	5020928	5021108	5021017	50	-1836.54410
chr2	5021112	5090758	5028500	50	-1525.68135
chr2	5096335	5655466	5470523	50	-2058.78770
chr2	5655468	5755126	5721767	50	-1359.32941
chr2	5755127	5772586	5762207	50	-1335.06142
chr2	5772588	5774295	5773532	50	-1238.08199
chr2	5774309	5775107	5774833	50	-1386.00300
chr2	5775109	5800091	5779192	50	-1224.26796
chr2	5800097	5874179	5839437	50	-1102.20875
chr2	5874228	6052533	5952869	50	-1263.27285
chr2	6061740	6162871	6114136	50	-1527.61563
chr2	6162882	6266709	6211592	50	-1306.50163
chr2	6266716	6314565	6286537	50	-957.41314
chr2	6319668	6390898	6348219	50	-1058.34745
chr2	6390914	6418424	6407771	50	-829.81635
chr2	6425988	6475380	6448101	50	-1220.40513
chr2	6477143	6532690	6497601	50	-1060.44841
chr2	6532697	6598678	6561620	50	-1095.11082
chr2	6598941	6688320	6637576	50	-1233.17873
chr2	6688381	6744572	6723600	50	-1264.81404
chr2	6749587	6845402	6801108	50	-1233.12626
chr2	6857279	6972951	6910345	50	-1132.92310
chr2	6974376	7024748	6996516	50	-844.85176
chr2	7034019	7138316	7093090	50	-1314.55852
chr2	7138317	7328632	7224405	50	-1632.83557
chr2	7328648	7404759	7363410	50	-1304.29187
chr2	7406521	7514080	7455964	50	-989.11909
chr2	7518738	7654216	7623606	50	-1602.40277
chr2	7656379	7823203	7776798	50	-980.28512
chr2	7823221	7898377	7867639	50	-1116.44032
chr2	7898389	7947720	7921422	50	-1204.02599
chr2	7947726	8101020	8047664	50	-945.13370
chr2	8102081	8188893	8137670	50	-1456.88378
chr2	8189046	8208950	8195364	50	-1040.59592
chr2	8209175	8248800	8222299	50	-938.58025
chr2	8253242	8286782	8269749	50	-1019.85724
chr2	8286802	8504459	8341412	50	-1299.19273
chr2	8504757	8655232	8594998	50	-1091.85797
chr2	8655271	8768375	8727677	50	-987.35450
chr2	8768415	8809604	8783267	50	-1082.12644
chr2	8810134	8867382	8846117	50	-1054.94403
chr2	8867455	8923798	8891740	50	-1233.53112
chr2	8923879	9067506	8990044	50	-1190.00175
chr2	9067589	9159020	9115349	50	-1051.18969
chr2	9159929	9301384	9256587	50	-1226.79815
chr2	9306598	9359645	9341815	50	-1194.86140
chr2	9359743	9572659	9443045	50	-1121.99291
chr2	9581705	9649492	9618583	50	-931.05984
chr2	9656298	9731216	9698718	50	-1003.72218
chr2	9731228	9841822	9775185	50	-1318.22692
chr2	9852575	9971209	9912676	50	-1379.51262
chr2	9971216	10039132	10008864	50	-1470.38707
chr2	10039155	10109181	10085199	50	-1330.43697
chr2	10109213	10185208	10133888	50	-1544.55076
chr2	10185454	10279211	10238277	50	-1698.32828
chr2	10279223	10331337	10303397	50	-1019.76898
chr2	10332505	10384433	10348909	50	-1125.67033
chr2	10385501	10430743	10407132	50	-1398.07316
chr2	10441350	10507751	10484013	50	-1612.64648
chr2	10507772	10531234	10520947	50	-989.98396
chr2	10531258	10545499	10538939	50	-890.23119
chr2	10547122	10572995	10562509	50	-1270.52689
chr2	10573053	10631033	10591431	50	-1553.72141
chr2	10632462	10679877	10666762	50	-1404.03408
chr2	10683232	10739731	10712228	50	-1207.28036
chr2	10741700	10808595	10781351	50	-1377.55780
chr2	10811147	10848248	10830769	50	-1299.49498
chr2	10848702	10921968	10886380	50	-1166.42676
chr2	10921979	10989012	10955515	50	-1296.38878
chr2	10991942	11115395	11039779	50	-1218.78091
chr2	11120750	11241671	11197873	50	-1133.50103
chr2	11241782	11306172	11272925	50	-999.98586
chr2	11309522	11463595	11383556	50	-1131.99051
chr2	11465824	11540566	11510926	50	-1559.88785
chr2	11540897	11640637	11590379	50	-1550.03451
chr2	11640652	11803472	11705983	50	-1622.40341
chr2	11803489	11879039	11842129	50	-1226.99129
chr2	11879080	11937995	11918829	50	-1786.26191
chr2	11937996	12054495	12007390	50	-1564.85654
chr2	12068977	12192129	12144098	50	-1130.15658
chr2	12193752	12327569	12243442	50	-1101.69785
chr2	12341685	12392325	12369100	50	-1239.68475
chr2	12392354	12507364	12445691	50	-1290.10603
chr2	12507413	12577527	12549573	50	-1221.91189
chr2	12582595	12603436	12592851	50	-914.42862
chr2	12603479	12664545	12625520	50	-1079.41452
chr2	12665310	12721894	12694856	50	-957.88215
chr2	12722047	12781263	12749103	50	-1137.10250
chr2	12781282	12874799	12814918	50	-1303.24875
chr2	12874804	12909451	12897665	50	-1513.85494
chr2	12909614	12950933	12918632	50	-1747.09696
chr2	12951963	13037564	12999859	50	-850.36222
chr2	13040172	13141970	13102738	50	-1199.92759
chr2	13142097	13265585	13202060	50	-1428.59117
chr2	13271033	13311332	13293341	50	-1073.49981
chr2	13320499	13603282	13429362	50	-1050.40289
chr2	13604834	13962358	13775106	50	-1170.99806
chr2	13962360	14714702	14259279	50	-1125.07927
chr2	14776579	15827104	15266605	50	-1752.27744
chr2	15827111	16004236	15908514	50	-1062.33021
chr2	16014848	16155117	16067097	50	-1029.38684
chr2	16155177	16265433	16199027	50	-1136.47520
chr2	16269359	16335007	16292371	50	-1026.84378
chr2	16335077	16396085	16350524	50	-1092.17340
chr2	16396090	16527478	16451618	50	-942.22062
chr2	16527483	16798953	16625596	50	-908.54349
chr2	16798983	17019747	16839814	50	-1436.76066
chr2	17019824	17281151	17158032	50	-1075.50719
chr2	17296738	17509965	17392904	50	-1103.36466
chr2	17510634	17655949	17570099	50	-875.85394
chr2	17682370	18113904	17970239	50	-882.86473
chr2	18115825	18237596	18197506	50	-966.89956
chr2	18238385	18603074	18361472	50	-1461.89177
chr2	18637037	18801312	18753528	50	-1055.68645
chr2	18801326	18862181	18833063	50	-1363.25914
chr2	18862193	18906880	18888829	50	-1081.34305
chr2	18907912	18947803	18936868	50	-1452.89120
chr2	18948991	18980750	18968117	50	-1506.25552
chr2	18980931	18994202	18988279	50	-1375.82986
chr2	18994786	19107232	19033759	50	-1532.41808
chr2	19107234	19144928	19125012	50	-1271.56384
chr2	19145114	19187744	19168275	50	-1252.50357
chr2	19187776	19232219	19211309	50	-1139.38692
chr2	19232223	19256236	19246157	50	-1259.51170
chr2	19256239	19279514	19265639	50	-1047.38032
chr2	19279563	19322085	19302854	50	-1049.47907
chr2	19322121	19387522	19342280	50	-1422.89955
chr2	19387536	19435687	19417367	50	-1096.81064
chr2	19435710	19458521	19446319	50	-1070.71615
chr2	19458524	19475509	19465826	50	-1305.18941
chr2	19475550	19508355	19489169	50	-1191.28146
chr2	19508418	19527390	19516171	50	-1344.84890
chr2	19528494	19596398	19559541	50	-1201.62175
chr2	19598955	19615858	19607869	50	-1252.77336
chr2	19616099	19677839	19640390	50	-1259.08514
chr2	19678428	19731871	19717536	50	-1430.40978
chr2	19731875	19886687	19790271	50	-1146.41607
chr2	19886690	19970379	19940421	50	-1162.63301
chr2	19970420	20327350	20116237	50	-1408.47518
chr2	20341804	20449529	20423501	50	-1036.02228
chr2	20450566	20603324	20509490	50	-1932.22151
chr2	20607982	20672762	20639587	50	-1483.86493
chr2	20674951	20779580	20722513	50	-1393.80646
chr2	20779587	20859365	20813125	50	-1403.89826
chr2	20859382	20912095	20890677	50	-1011.43437
chr2	20912158	20962446	20938518	50	-1484.37435
chr2	20962929	21070133	21027605	50	-1386.04524
chr2	21070172	21115577	21093436	50	-1221.20082
chr2	21115597	21292653	21186903	50	-1369.19075
chr2	21292713	21340948	21307226	50	-1441.73751
chr2	21341563	21378113	21361054	50	-1151.67654
chr2	21378332	21432286	21397573	50	-1212.87171
chr2	21432371	21470511	21456978	50	-1082.50181
chr2	21470533	21495680	21480848	50	-979.37020
chr2	21495751	21548564	21531114	50	-1349.68517
chr2	21549283	21628284	21580659	50	-1266.99938
chr2	21628456	21699293	21671597	50	-1163.09837
chr2	21704902	21796622	21757371	50	-942.00226
chr2	21798628	21846679	21832526	50	-1111.16057
chr2	21846839	21914215	21871640	50	-1174.15032
chr2	21914227	21962484	21942554	50	-1440.77410
chr2	21962750	22020967	21995577	50	-1515.98935
chr2	22020981	22103771	22063797	50	-1419.94627
chr2	22110667	22159860	22129584	50	-1237.18075
chr2	22160388	22211537	22187313	50	-1204.57053
chr2	22212432	22317479	22249341	50	-1598.18429
chr2	22318234	22354609	22330186	50	-1140.89726
chr2	22355353	22412648	22381245	50	-953.60835
chr2	22414863	22487655	22454368	50	-1182.98423
chr2	22487999	22663786	22576839	50	-1085.88872
chr2	22663823	22748989	22702870	50	-1055.46340
chr2	22749790	22922732	22831341	50	-1083.87059
chr2	22927217	23076395	23006503	50	-1139.07869
chr2	23080977	23274243	23162237	50	-978.37289
chr2	23274280	23384974	23339524	50	-944.79411
chr2	23384999	23468391	23440265	50	-760.90504
chr2	23468398	23666044	23558752	50	-1053.82675
chr2	23669150	23874374	23757485	50	-1048.48801
chr2	23875382	23939767	23915324	50	-982.64893
chr2	23939897	24074639	23991433	50	-878.02670
chr2	24079641	24373337	24178429	50	-1081.09497
chr2	24373341	25096158	24771536	50	-1161.42811
chr2	25118673	25411935	25268864	50	-934.77034
chr2	25411944	25480729	25458692	50	-738.24633
chr2	25480730	25481090	25480889	50	-1413.73327
chr2	25481092	25481615	25481330	50	-1411.68649
chr2	25481625	25494032	25482853	50	-929.14497
chr2	25494069	25652378	25573862	50	-1087.06641
chr2	25656136	26252166	25898103	50	-1163.71707
chr2	26380393	26882275	26781543	50	-838.80097
chr2	26895698	26974634	26933510	50	-1161.28975
chr2	26974656	27036405	27009180	50	-1105.70529
chr2	27036411	27079131	27062390	50	-1073.08839
chr2	27079133	27151647	27116521	50	-1256.50778
chr2	27152500	27260412	27195921	50	-973.45654
chr2	27260424	27411212	27333043	50	-1442.48050
chr2	27416344	27443467	27427537	50	-970.28641
chr2	27443468	27481340	27464983	50	-1093.69641
chr2	27482185	27591920	27531235	50	-1449.74238
chr2	27592098	27619334	27603478	50	-863.10922
chr2	27619346	27682727	27644260	50	-1097.03991
chr2	27682728	27857753	27756959	50	-1239.79185
chr2	27858039	27962045	27919279	50	-1041.85403
chr2	27962088	28683897	28239117	50	-1182.04534
chr2	28683904	29098926	28796484	50	-1524.28460
chr2	29182031	29935091	29641264	50	-874.24353
chr2	29948741	30148800	30061068	50	-940.57929
chr2	30148850	30271192	30202841	50	-1140.79413
chr2	30271404	30454556	30355971	50	-1167.07867
chr2	30467120	30531474	30500825	50	-916.09181
chr2	30531550	30736293	30631016	50	-1230.97722
chr2	30737639	30859300	30792236	50	-1264.12193
chr2	30859319	31088559	30947099	50	-1572.15181
chr2	31088634	31285303	31193486	50	-1254.40677
chr2	31309841	31382537	31355826	50	-1587.33271
chr2	31382547	31433234	31395666	50	-1501.56418
chr2	31440832	31540091	31498463	50	-1586.27909
chr2	31540169	31776271	31695034	50	-1291.98348
chr2	31776413	31823941	31799822	50	-1289.92493
chr2	31825098	31917986	31862598	50	-1420.07149
chr2	31923686	32077702	31997727	50	-1039.97357
chr2	32077717	32438919	32202791	50	-1265.54882
chr2	32438943	32729969	32640821	50	-1056.67460
chr2	32729975	32871681	32788582	50	-1234.28613
chr2	32871731	32990633	32957684	50	-1274.14438
chr2	32994155	33099557	33048709	50	-1098.50296
chr2	33099585	33166284	33133934	50	-1022.45617
chr2	33166787	33225298	33185514	50	-1300.02998
chr2	33230558	33285019	33262519	50	-1502.42287
chr2	33285033	33337947	33311297	50	-1195.31978
chr2	33339716	33344597	33342504	50	-1143.98173
chr2	33344600	33417459	33359328	50	-1331.30421
chr2	33417484	33556638	33489754	50	-1166.62082
chr2	33560716	33753697	33626005	50	-1334.22788
chr2	33753699	33933818	33854984	50	-1209.26227
chr2	33933855	34129770	34008755	50	-1153.64294
chr2	34141144	34327871	34229178	50	-992.97665
chr2	34328109	34486829	34393882	50	-1647.22112
chr2	34491131	34714005	34578273	50	-1047.37354
chr2	34716315	34884775	34817322	50	-1124.72190
chr2	34884791	35022618	34990078	50	-1052.74710
chr2	35022701	35147873	35069649	50	-1265.53021
chr2	35150747	35215017	35185676	50	-882.21283
chr2	35217331	35267443	35243200	50	-1136.53253
chr2	35267596	35384503	35293258	50	-1181.26949
chr2	35400474	35572536	35492153	50	-1102.83117
chr2	35572537	35804131	35667771	50	-905.49201
chr2	35840001	36173851	36030362	50	-1140.62166
chr2	36201196	36373522	36305472	50	-1237.86841
chr2	36377665	36492627	36446937	50	-1044.64418
chr2	36494640	36673531	36595632	50	-1024.60289
chr2	36673543	36865705	36757181	50	-1237.85457
chr2	36865712	36979952	36935932	50	-1506.45590
chr2	36979991	37067488	37032724	50	-1276.17144
chr2	37067569	37127694	37092154	50	-1169.14455
chr2	37127696	37302598	37208427	50	-1251.31710
chr2	37302603	37383421	37338868	50	-814.15834
chr2	37389004	37459051	37419601	50	-1090.33730
chr2	37459073	37760183	37587804	50	-1195.20082
chr2	37767461	37910979	37868638	50	-1183.30562
chr2	37914597	38014770	37976357	50	-1470.01885
chr2	38014803	38134587	38069204	50	-1199.92148
chr2	38134722	38427427	38242041	50	-1137.79278
chr2	38427655	38746965	38607381	50	-1157.43329
chr2	38746966	39505829	38954497	50	-1310.84755
chr2	39506204	39883702	39691575	50	-1031.70032
chr2	39884948	40067235	39986253	50	-1141.12310
chr2	40067291	40241437	40156127	50	-1171.22161
chr2	40245244	40435098	40331582	50	-1453.93752
chr2	40435399	40566537	40506416	50	-1244.15781
chr2	40566662	40644986	40606442	50	-1120.03419
chr2	40645020	40715875	40689700	50	-1099.04487
chr2	40716820	40805954	40747569	50	-1110.41626
chr2	40807688	40896325	40844954	50	-1261.96375
chr2	40896334	40941763	40916161	50	-906.06938
chr2	40941768	40971937	40965380	50	-1277.09391
chr2	40971950	40985647	40972963	50	-1836.12240
chr2	40986391	41109050	41029969	50	-1125.84529
chr2	41109079	41489830	41239567	50	-933.82881
chr2	41580118	41660749	41632698	50	-765.34729
