scaffold	start	end	mid	sites	lnL
chr11	829	58169	12047	50	-676.21417
chr11	82921	145598	124340	50	-736.40010
chr11	149574	204861	190091	50	-1044.41339
chr11	208605	272974	230327	50	-647.60033
chr11	273301	401223	338079	50	-832.27665
chr11	401244	519907	454743	50	-915.04121
chr11	521143	800608	717245	50	-543.79142
chr11	800617	1020554	923177	50	-657.64596
chr11	1023178	1248091	1189592	50	-878.17775
chr11	1248113	1259375	1256479	50	-732.52157
chr11	1259397	1262829	1261422	50	-1007.59879
chr11	1262838	1301159	1284043	50	-818.11255
chr11	1302678	1337700	1319439	50	-702.00630
chr11	1337871	1394843	1362204	50	-735.09237
chr11	1395110	1421411	1405087	50	-1095.24636
chr11	1421430	1501517	1451184	50	-707.49197
chr11	1501587	1592102	1537004	50	-976.57117
chr11	1592177	1654084	1623215	50	-1033.17561
chr11	1654233	1726666	1700433	50	-1095.99386
chr11	1726673	1746878	1738205	50	-911.74014
chr11	1748035	1856576	1800479	50	-1167.01742
chr11	1856583	1920051	1884584	50	-1069.66255
chr11	1920891	1962554	1938843	50	-1003.24965
chr11	1965196	2009083	1991162	50	-1039.71439
chr11	2009119	2057170	2029048	50	-982.95636
chr11	2060374	2163670	2119814	50	-1325.90696
chr11	2163685	2183789	2179441	50	-766.15699
chr11	2189537	2229629	2214310	50	-1058.65965
chr11	2229635	2247033	2238990	50	-1079.21902
chr11	2247089	2261204	2254693	50	-915.75556
chr11	2261210	2289821	2273542	50	-924.97629
chr11	2290087	2322054	2308395	50	-975.08316
chr11	2322170	2371713	2340154	50	-1059.01464
chr11	2371746	2401972	2383944	50	-903.82936
chr11	2401985	2434970	2422399	50	-804.95096
chr11	2435029	2494764	2469754	50	-1231.94326
chr11	2494772	2594204	2535065	50	-1478.99834
chr11	2594212	2634673	2615389	50	-1425.93420
chr11	2635456	2636798	2636523	50	-1200.18849
chr11	2636816	2637846	2637280	50	-927.49039
chr11	2637848	2640466	2639773	50	-1332.28566
chr11	2640470	2726826	2662633	50	-982.60389
chr11	2727714	2741384	2740414	50	-1187.60600
chr11	2741388	2771940	2760817	50	-851.63602
chr11	2771955	2802805	2788587	50	-723.07191
chr11	2802812	2958024	2873758	50	-1016.04404
chr11	2964534	3108942	3015006	50	-1774.66705
chr11	3108948	3151655	3124391	50	-1676.48530
chr11	3151662	3241778	3182850	50	-748.83657
chr11	3245206	3394174	3304758	50	-891.78784
chr11	3405069	3526696	3465350	50	-1564.88862
chr11	3526698	3687131	3609336	50	-1284.13141
chr11	3689341	3847554	3767034	50	-1391.81039
chr11	3847558	3942279	3898765	50	-1181.71771
chr11	3942295	3983451	3972861	50	-1170.16319
chr11	3983462	3986288	3984044	50	-1261.98753
chr11	3986290	3989620	3988752	50	-1605.11846
chr11	3989679	4153146	4044964	50	-1799.29042
chr11	4153147	4155233	4154290	50	-682.34460
chr11	4155235	4199967	4178376	50	-813.23107
chr11	4199977	4249440	4229457	50	-999.12654
chr11	4249479	4289178	4260560	50	-956.21781
chr11	4289197	4346113	4328463	50	-846.64790
chr11	4346153	4364144	4353240	50	-1383.04996
chr11	4368075	4465349	4415446	50	-1268.31843
chr11	4465378	4521601	4494716	50	-1259.33092
chr11	4525071	4598100	4563804	50	-1389.49751
chr11	4599343	4643169	4613524	50	-1249.61826
chr11	4645190	4909416	4762512	50	-1277.53316
chr11	4909446	5147957	5066800	50	-1592.39850
chr11	5148039	5292768	5217761	50	-984.86470
chr11	5297291	5416531	5360945	50	-1140.68134
chr11	5416759	5511202	5472215	50	-1061.65068
chr11	5520784	5604130	5565469	50	-1139.73831
chr11	5609748	5809214	5708696	50	-969.07226
chr11	5809263	5898606	5858039	50	-1387.66398
chr11	5899774	5976537	5937224	50	-1326.83530
chr11	5976538	6011885	6000592	50	-1167.92488
chr11	6011888	6050676	6028556	50	-977.59104
chr11	6050748	6097106	6081802	50	-1626.41453
chr11	6097114	6097452	6097304	50	-1322.58665
chr11	6097457	6103645	6101230	50	-1462.90543
chr11	6103663	6104558	6104019	50	-1558.78542
chr11	6104561	6116900	6109926	50	-1813.96520
chr11	6116910	6117786	6117406	50	-1851.27340
chr11	6117788	6119926	6118504	50	-1826.14138
chr11	6119941	6121266	6120801	50	-1655.39545
chr11	6121267	6143022	6127148	50	-1809.86310
chr11	6143135	6152810	6147656	50	-1091.25586
chr11	6152867	6185587	6175465	50	-1316.81442
chr11	6185606	6215571	6198050	50	-1393.96511
