scaffold	start	end	mid	sites	lnL
chr1	114	12224	4151	50	-956.45981
chr1	12752	71532	47841	50	-991.86993
chr1	71732	124369	92767	50	-846.74235
chr1	124992	161154	150411	50	-1250.34713
chr1	162396	172625	168937	50	-1622.91850
chr1	172626	177504	176733	50	-1295.31684
chr1	177508	180334	179171	50	-1096.13250
chr1	180335	180635	180496	50	-1526.51734
chr1	180641	192040	184516	50	-1314.05088
chr1	192090	255599	221428	50	-1281.86517
chr1	255789	296167	278468	50	-1618.44689
chr1	296168	321572	307908	50	-1310.31768
chr1	321880	371996	348996	50	-1625.69443
chr1	372006	393733	385175	50	-1598.09181
chr1	393750	425756	410758	50	-1356.45430
chr1	425762	444569	436927	50	-1065.46555
chr1	445580	477866	456505	50	-1333.45873
chr1	477877	514672	493060	50	-987.28985
chr1	516801	573261	544860	50	-1417.68405
chr1	576305	638875	605871	50	-1632.90422
chr1	641772	679276	663149	50	-1326.17767
chr1	679448	729379	708102	50	-1496.17375
chr1	730111	771060	756007	50	-1741.29241
chr1	771559	808777	788385	50	-1285.06923
chr1	809569	879886	851706	50	-1353.84015
chr1	880415	930248	915812	50	-1991.22652
chr1	930259	1050611	972544	50	-1242.55811
chr1	1050617	1154981	1119530	50	-1305.45739
chr1	1155008	1188530	1175757	50	-1283.82150
chr1	1189948	1211253	1198349	50	-1356.81803
chr1	1214396	1366127	1304859	50	-1198.59425
chr1	1366244	1382890	1374911	50	-1052.50102
chr1	1383317	1419284	1401366	50	-1013.03680
chr1	1424151	1526403	1463317	50	-1292.53127
chr1	1526404	1874305	1708373	50	-1511.79135
chr1	1874314	1874921	1874565	50	-1074.77294
chr1	1874927	1876965	1875536	50	-895.94005
chr1	1876978	1884164	1878934	50	-1613.06047
chr1	1884165	1924454	1912116	50	-1071.80246
chr1	1924992	2012380	1939595	50	-1194.19192
chr1	2012385	2314940	2155702	50	-1251.76826
chr1	2319584	2759705	2506317	50	-1172.65220
chr1	2765539	3084679	2866486	50	-1438.24247
chr1	3112335	3542709	3308233	50	-1214.14977
chr1	3587567	3840927	3741550	50	-805.48541
chr1	3841072	4027858	3954533	50	-1875.63022
chr1	4028132	4144541	4062494	50	-1228.30787
chr1	4144542	4219970	4195104	50	-1572.05390
chr1	4219985	4241612	4232073	50	-1094.68168
chr1	4244386	4324588	4276220	50	-1259.81825
chr1	4324650	4480143	4417653	50	-1091.59997
chr1	4480228	4529411	4513586	50	-1292.91061
chr1	4529442	4579911	4547307	50	-1156.24378
chr1	4580017	4608953	4595068	50	-1044.97550
chr1	4608970	4621358	4617805	50	-1000.61211
chr1	4621543	4642308	4628756	50	-1145.86504
chr1	4642332	4685830	4659736	50	-1066.05698
chr1	4686006	4743853	4723697	50	-1556.11539
chr1	4743870	4770352	4756215	50	-1416.57832
chr1	4770365	4793190	4782103	50	-1638.99457
chr1	4793203	4812712	4800107	50	-1227.46048
chr1	4812746	4832408	4822617	50	-898.94492
chr1	4832409	4897053	4866583	50	-1488.45640
chr1	4897286	4912306	4907292	50	-1055.27053
chr1	4912377	4928360	4917931	50	-1023.51087
chr1	4928453	4947765	4935433	50	-935.47487
chr1	4947782	4999241	4973316	50	-1282.83426
chr1	4999515	5039151	5016391	50	-1130.14845
chr1	5039238	5095294	5062842	50	-1418.45971
chr1	5095365	5140905	5121415	50	-1399.07747
chr1	5140918	5203827	5173492	50	-1247.65420
chr1	5205196	5310828	5258196	50	-1086.22584
chr1	5310829	5597634	5447250	50	-1290.84786
chr1	5600331	5719504	5641209	50	-1167.73416
chr1	5719970	5918963	5828867	50	-1324.00445
chr1	5923796	6945768	6401232	50	-1322.31303
chr1	6960031	7442566	7287501	50	-1328.31233
chr1	7442579	7444887	7443736	50	-636.28855
chr1	7445042	7448445	7446892	50	-517.65071
chr1	7448636	7451710	7450358	50	-674.48821
chr1	7451813	7539018	7516105	50	-949.41647
chr1	7539117	7541764	7540412	50	-683.20523
chr1	7541765	7964911	7596808	50	-1004.18348
chr1	8066907	8711898	8374977	50	-986.56379
chr1	8722504	9134864	8917007	50	-1218.44206
chr1	9137585	9393159	9249016	50	-982.15009
chr1	9401735	9731175	9504575	50	-1124.77372
chr1	9738783	10084793	9884842	50	-853.05519
chr1	10084796	10202949	10175689	50	-1287.12424
chr1	10202978	10306286	10236968	50	-948.07186
chr1	10308636	10407690	10363287	50	-1071.68419
chr1	10407711	10641491	10519526	50	-1144.76673
chr1	10641538	10701762	10668947	50	-1434.28787
chr1	10701923	11100250	10886249	50	-1176.00223
