scaffold	start	end	mid	sites	lnL
chr26	279	100510	41761	50	-892.42897
chr26	106216	126889	117703	50	-666.60738
chr26	126959	167319	141849	50	-988.44009
chr26	169009	198876	183962	50	-1102.55015
chr26	199034	214025	206527	50	-990.36218
chr26	214056	262013	228545	50	-1130.22354
chr26	262027	282504	276613	50	-1105.56803
chr26	282620	302487	291404	50	-1380.89445
chr26	302528	333927	321799	50	-1020.58856
chr26	334195	353501	343184	50	-1267.28268
chr26	353530	408268	377280	50	-1152.13629
chr26	409602	440135	422053	50	-1503.37524
chr26	440696	473226	456698	50	-1135.38253
chr26	473228	500085	484983	50	-1271.50653
chr26	500323	524944	511652	50	-1280.57987
chr26	524953	548619	536265	50	-1497.01303
chr26	548633	583055	566053	50	-1311.59453
chr26	583580	619321	598602	50	-1271.04861
chr26	620016	661828	640984	50	-1161.06218
chr26	662518	691779	673484	50	-2033.25122
chr26	691789	714090	701042	50	-1528.74911
chr26	714350	764609	729689	50	-1121.63446
chr26	764612	809559	782769	50	-1377.98813
chr26	809581	879423	839768	50	-1416.45836
chr26	886327	957726	922740	50	-1357.36912
chr26	957836	1003089	977412	50	-1524.67893
chr26	1003213	1037042	1017322	50	-1238.74754
chr26	1037087	1079402	1057999	50	-1669.66203
chr26	1080838	1112728	1095018	50	-1639.92499
chr26	1114946	1175106	1153605	50	-1605.75812
chr26	1175312	1182033	1178396	50	-1208.32814
chr26	1182036	1221733	1195160	50	-1363.34862
chr26	1224144	1256097	1239952	50	-1521.92053
chr26	1256098	1295548	1282496	50	-1164.07256
chr26	1295556	1313942	1303692	50	-1296.35087
chr26	1315567	1345888	1331409	50	-1205.01906
chr26	1353196	1435283	1384867	50	-1478.06168
chr26	1435342	1467606	1452648	50	-1381.24096
chr26	1467612	1492180	1481436	50	-1691.46239
chr26	1492196	1510308	1499102	50	-1460.81116
chr26	1513158	1532088	1521976	50	-1268.95740
chr26	1532108	1550289	1542503	50	-1407.45714
chr26	1550366	1574149	1563780	50	-1438.86560
chr26	1574202	1606831	1585301	50	-1464.69063
chr26	1607182	1616179	1612267	50	-1310.79618
chr26	1616204	1642312	1629455	50	-1551.64898
chr26	1642577	1665209	1654940	50	-1154.19779
chr26	1666444	1685712	1676823	50	-1219.49151
chr26	1685857	1709966	1698514	50	-1287.24842
chr26	1710041	1733569	1722477	50	-1167.76816
chr26	1733747	1759553	1745948	50	-1418.08534
chr26	1759600	1771814	1764637	50	-1332.35196
chr26	1771820	1817533	1793698	50	-1748.12226
chr26	1831527	1879421	1853230	50	-1377.70032
chr26	1879730	1967827	1931974	50	-1475.75220
chr26	1968866	2018489	1993519	50	-1095.63180
chr26	2018780	2114893	2055868	50	-1579.39254
chr26	2114937	2245273	2167530	50	-1591.62389
chr26	2249472	2354982	2313689	50	-2051.58036
chr26	2354989	2673513	2471263	50	-1529.05975
chr26	2684845	3002836	2773900	50	-1969.36392
chr26	3018278	3169568	3091630	50	-633.59616
chr26	3169571	3180437	3176092	50	-1679.87705
chr26	3180439	3182553	3181077	50	-1810.43976
