scaffold	start	end	mid	sites	lnL
chr8	722	31622	13247	50	-934.19397
chr8	32469	58702	44837	50	-1127.65421
chr8	60208	91194	78097	50	-1318.77656
chr8	91204	127068	110669	50	-1518.83828
chr8	127137	147063	133987	50	-1205.19981
chr8	148454	186829	172925	50	-1402.26462
chr8	188274	214387	198555	50	-2168.86425
chr8	214499	250423	233035	50	-1475.87961
chr8	257449	298137	280753	50	-1319.43246
chr8	299618	392843	336882	50	-1549.40351
chr8	392863	429787	408532	50	-992.77529
chr8	429951	435607	432629	50	-994.83840
chr8	435612	470620	446824	50	-1464.83557
chr8	470654	527264	499896	50	-1596.33912
chr8	529958	604055	568410	50	-1495.42550
chr8	605437	673039	639909	50	-1204.37391
chr8	673090	680892	679602	50	-1448.10516
chr8	680938	683160	681924	50	-1605.37049
chr8	683187	684260	683686	50	-1679.27056
chr8	684265	686496	685316	50	-1424.18831
chr8	686499	747295	699875	50	-1702.83293
chr8	748936	806111	768191	50	-1343.86486
chr8	806717	856879	821887	50	-1569.40988
chr8	857355	975639	934768	50	-1432.25241
chr8	975640	1098442	1052119	50	-1272.10414
chr8	1101471	1349327	1278376	50	-1373.61361
chr8	1349841	1458854	1410123	50	-1640.15787
chr8	1458867	1702103	1583258	50	-1578.57071
chr8	1707836	1798693	1775045	50	-1306.48988
chr8	1801101	1910144	1860283	50	-1498.77640
chr8	1911048	1983645	1950357	50	-1330.93431
chr8	1983678	2071183	2019848	50	-1262.24556
chr8	2071185	2156110	2108762	50	-1714.94145
chr8	2159434	2304758	2216975	50	-1496.41696
chr8	2307315	2433232	2380246	50	-1002.73041
chr8	2437163	2547999	2483252	50	-1149.41137
chr8	2552514	2650140	2606434	50	-1119.09749
chr8	2652184	2730606	2687169	50	-1404.88165
chr8	2736908	2952026	2849815	50	-989.33391
chr8	2952068	3003712	2986513	50	-1099.41714
chr8	3005181	3150667	3086269	50	-1455.60688
chr8	3153402	3250984	3198425	50	-997.74681
chr8	3253075	3382197	3341808	50	-1436.22554
chr8	3382222	3461293	3428954	50	-1688.88634
chr8	3462242	3567499	3510823	50	-1366.34120
chr8	3577189	3682309	3634663	50	-1241.82761
chr8	3685387	3877035	3762981	50	-1657.29164
chr8	3877119	3947982	3904028	50	-1394.88224
chr8	3951730	4017111	3990030	50	-1604.32390
chr8	4017113	4123742	4060982	50	-1060.78899
chr8	4123747	4217610	4187282	50	-1222.87001
chr8	4217680	4299250	4261430	50	-1765.11312
chr8	4299260	4345904	4324963	50	-1226.46419
chr8	4351488	4427879	4394192	50	-1060.90050
chr8	4427993	4499981	4474504	50	-1339.37515
chr8	4500106	4518419	4508070	50	-1134.99534
chr8	4521057	4556928	4538601	50	-1169.25440
chr8	4556929	4570812	4563960	50	-1322.08009
chr8	4570871	4607825	4589404	50	-1336.36007
chr8	4608017	4657838	4637991	50	-1399.76600
chr8	4657843	4676102	4668782	50	-1175.22968
chr8	4676128	4693225	4682008	50	-1220.96569
chr8	4694043	4726959	4705287	50	-1314.85200
chr8	4726963	4772091	4753218	50	-1358.59912
chr8	4772439	4833217	4805176	50	-993.71706
chr8	4833514	4910726	4881167	50	-1460.08598
chr8	4910730	4966120	4931049	50	-1175.13981
chr8	4966343	5053447	5023248	50	-1684.45753
chr8	5053862	5117144	5086971	50	-1138.52185
chr8	5122918	5169757	5146347	50	-1296.60924
chr8	5169823	5201611	5184463	50	-1037.16202
chr8	5202817	5260113	5235558	50	-1454.15923
chr8	5261650	5324101	5294931	50	-1270.07334
chr8	5324112	5378337	5358462	50	-1482.22778
chr8	5379687	5528086	5460043	50	-1654.98654
chr8	5528087	5566133	5546455	50	-1250.17467
chr8	5566720	5638895	5615258	50	-1228.11063
chr8	5641768	5693951	5668699	50	-1336.70175
chr8	5694159	5773167	5719757	50	-1320.86065
chr8	5773174	5894783	5827600	50	-1521.50601
chr8	5894790	5962392	5914965	50	-1344.99666
chr8	5990234	6239700	6128867	50	-1315.41340
chr8	6240124	6349749	6284043	50	-1013.74012
chr8	6352649	6626999	6452245	50	-1415.86121
chr8	6628349	6869787	6774559	50	-1135.93397
chr8	6874638	6992810	6950986	50	-1219.41641
chr8	6992827	7101912	7036968	50	-1274.34100
chr8	7101918	7203980	7152653	50	-1186.82063
chr8	7204214	7266029	7235836	50	-993.67461
chr8	7266031	7322290	7281228	50	-1061.93552
chr8	7341664	7401214	7363601	50	-1009.90832
chr8	7401248	7479197	7435521	50	-1131.33580
chr8	7479230	7559308	7522017	50	-1293.77290
chr8	7561295	7630723	7606814	50	-1085.90380
chr8	7630726	7687321	7657295	50	-1052.86856
chr8	7687324	7780416	7729116	50	-772.67001
chr8	7782126	7834235	7817938	50	-857.87768
chr8	7834304	7913364	7870088	50	-1006.08515
chr8	7913375	8008024	7964682	50	-1427.47548
chr8	8009726	8070328	8042349	50	-1239.10095
chr8	8070329	8133177	8095995	50	-1137.54542
chr8	8133213	8152738	8147238	50	-1410.87822
chr8	8153058	8161265	8156842	50	-1019.33351
chr8	8161306	8212429	8183941	50	-1489.00832
chr8	8212789	8221325	8217737	50	-1193.13123
chr8	8221453	8271352	8232989	50	-1168.71810
chr8	8271440	8300549	8291089	50	-1360.50059
chr8	8300839	8355981	8327399	50	-1425.58989
chr8	8357986	8428632	8377555	50	-1495.83697
chr8	8428745	8470169	8453207	50	-1403.33933
chr8	8470481	8483471	8475634	50	-696.18438
chr8	8483594	8497905	8489939	50	-1114.77664
chr8	8498249	8516217	8508539	50	-962.26498
chr8	8516280	8575775	8544760	50	-1341.46830
chr8	8575831	8603207	8592562	50	-1141.88278
chr8	8603225	8623280	8614930	50	-1214.23852
chr8	8623296	8632748	8627905	50	-1183.79812
