scaffold	start	end	mid	sites	lnL
chr24	15635	71774	43880	50	-749.09736
chr24	72402	90475	83316	50	-699.45313
chr24	90476	109772	98519	50	-1258.98994
chr24	111098	125920	120433	50	-992.11602
chr24	125926	138833	133902	50	-1165.69520
chr24	141359	170978	156763	50	-1399.68749
chr24	171091	183914	176827	50	-1118.99008
chr24	183937	207062	193128	50	-1226.15630
chr24	207071	248177	223847	50	-1073.80546
chr24	248203	256651	252986	50	-1105.89573
chr24	256696	278871	269624	50	-1008.34462
chr24	278881	300792	294012	50	-1152.94435
chr24	300806	329091	315890	50	-1196.57015
chr24	329092	346604	338238	50	-1028.98002
chr24	347898	367118	359044	50	-1293.93891
chr24	367127	390575	377203	50	-1510.58422
chr24	390599	411492	401884	50	-1374.00691
chr24	411521	438820	423795	50	-1360.58234
chr24	440015	478261	459346	50	-1255.83293
chr24	479700	513745	497232	50	-1159.88300
chr24	514370	551846	529717	50	-1367.55769
chr24	551860	583797	565517	50	-1471.81743
chr24	583807	622136	604340	50	-1252.19693
chr24	623974	651783	637364	50	-1101.45427
chr24	651967	692857	671946	50	-1043.24482
chr24	692971	718673	703790	50	-1178.90708
chr24	718720	744480	731193	50	-1406.36847
chr24	744504	765553	754926	50	-1194.95113
chr24	765598	789184	775912	50	-1148.73767
chr24	789340	825878	811052	50	-1110.50063
chr24	826188	863727	842526	50	-1655.39385
chr24	863732	881379	874787	50	-1120.67885
chr24	881434	903215	892117	50	-1491.17914
chr24	904260	924274	911469	50	-1178.87667
chr24	924311	958100	941208	50	-1449.77307
chr24	960172	982913	974734	50	-1220.10904
chr24	982926	1004573	993671	50	-1037.19103
chr24	1004580	1047332	1033077	50	-1405.66037
chr24	1048043	1069894	1058351	50	-1653.05720
chr24	1069918	1089471	1081140	50	-1324.23481
chr24	1089591	1098999	1094297	50	-1510.96657
chr24	1099002	1107803	1103634	50	-1542.89981
chr24	1107951	1128776	1118076	50	-1305.14258
chr24	1130798	1141086	1136255	50	-1324.78094
chr24	1141092	1174140	1151386	50	-1121.47664
chr24	1174149	1248166	1202032	50	-1560.02325
chr24	1248177	1330562	1295902	50	-1965.83649
chr24	1333916	1479696	1393053	50	-1524.91134
chr24	1482505	1556909	1521573	50	-1881.99622
chr24	1560633	1617034	1599506	50	-1362.95257
chr24	1621225	1650366	1639217	50	-1457.29630
chr24	1650413	1719781	1670730	50	-1733.32066
chr24	1719846	1890157	1836965	50	-1356.55540
chr24	1896039	1991128	1931741	50	-1647.63210
chr24	1991135	2117294	2028026	50	-1730.89141
chr24	2120806	2365538	2216965	50	-1391.64894
chr24	2369650	2468244	2439309	50	-1798.59395
chr24	2470914	2527978	2507611	50	-1382.04700
chr24	2530032	2564480	2552001	50	-1725.48306
chr24	2566716	2774879	2650408	50	-1619.62413
chr24	2782608	2950139	2825363	50	-1439.30189
chr24	2950142	3187262	3056927	50	-2147.67459
chr24	3187275	3254593	3218924	50	-1754.64385
chr24	3260112	3315841	3295992	50	-1929.46145
chr24	3316451	3368054	3350037	50	-1562.97050
chr24	3368066	3512612	3416033	50	-1819.40573
chr24	3512645	3670706	3595546	50	-1258.03008
chr24	3670732	3705360	3688405	50	-1879.87696
chr24	3710558	3761952	3734657	50	-1702.02118
chr24	3761953	3821599	3803383	50	-1672.95924
chr24	3821603	3838752	3830513	50	-1665.36251
chr24	3838767	3866762	3853537	50	-1777.23284
chr24	3866765	3926725	3878301	50	-1168.50141
chr24	3926726	4013779	3970054	50	-1014.28355
chr24	4014189	4100679	4057686	50	-888.84828
chr24	4100893	4144751	4122224	50	-1376.36055
chr24	4144757	4207078	4182946	50	-1741.07028
chr24	4207494	4265260	4242596	50	-1319.23167
chr24	4265285	4304553	4282123	50	-939.09129
chr24	4304662	4350176	4326666	50	-1236.93840
chr24	4350216	4436273	4381952	50	-1006.88207
chr24	4436345	4542767	4485385	50	-1494.64150
chr24	4554837	4628115	4602737	50	-1024.83485
chr24	4628117	4698107	4660051	50	-1089.86994
chr24	4698115	4780610	4755327	50	-1312.53377
chr24	4780716	4824566	4803489	50	-1676.00503
chr24	4824596	4891939	4842671	50	-1682.03814
chr24	4891962	4964709	4937239	50	-1649.28630
chr24	4964713	5056486	5011963	50	-1253.11271
chr24	5058614	5183464	5155487	50	-1631.89300
chr24	5186397	5272708	5236023	50	-1367.98346
chr24	5274539	5338967	5304363	50	-1376.28099
chr24	5338972	5363084	5349725	50	-945.58630
chr24	5363224	5455339	5402245	50	-1336.10173
chr24	5460446	5486913	5474683	50	-1184.67085
chr24	5487014	5517492	5500706	50	-1213.76562
chr24	5517493	5580260	5544994	50	-1258.23353
chr24	5580369	5628322	5603482	50	-1051.76377
chr24	5628348	5667229	5652984	50	-880.70436
chr24	5667262	5712002	5697413	50	-973.89111
chr24	5712111	5795201	5752420	50	-1475.24789
chr24	5795202	5866520	5844870	50	-1639.62339
chr24	5866533	5905608	5878019	50	-1203.70612
chr24	5913394	6158715	6023379	50	-1251.83826
chr24	6165727	6206515	6187140	50	-861.21654
chr24	6206516	6246402	6221640	50	-732.67161
chr24	6246622	6319694	6281508	50	-879.42331
chr24	6319696	6369633	6340395	50	-827.98787
chr24	6377037	6413992	6402499	50	-788.10176
chr24	6414046	6481838	6453465	50	-662.46451
chr24	6481839	6522984	6503550	50	-682.89495
chr24	6525433	6599583	6557504	50	-434.56662
chr24	6604163	6755313	6677758	50	-583.14270
chr24	6768770	6873752	6835942	50	-529.11134
chr24	6874010	7014205	6937428	50	-340.49629
