scaffold	start	end	mid	sites	lnL
chr12	729	84201	33237	50	-897.04671
chr12	84221	109631	102100	50	-843.61474
chr12	109903	175953	139385	50	-1123.49843
chr12	183890	239548	216026	50	-856.10169
chr12	241376	291985	258633	50	-855.90069
chr12	291986	441723	365647	50	-878.02405
chr12	479017	606753	566443	50	-1200.29882
chr12	606758	781622	672196	50	-1257.20201
chr12	781655	846390	813490	50	-977.18248
chr12	846393	849737	846768	50	-1103.57394
chr12	856178	893600	875267	50	-624.83408
chr12	893723	953823	915458	50	-644.15433
chr12	953839	1014583	982478	50	-518.23602
chr12	1017903	1091356	1045681	50	-541.90273
chr12	1091394	1150465	1126248	50	-583.30565
chr12	1151115	1221742	1180518	50	-664.94314
chr12	1221743	1265496	1244304	50	-560.34992
chr12	1265504	1316908	1288013	50	-549.50730
chr12	1316923	1385682	1357699	50	-597.70696
chr12	1385710	1459342	1420127	50	-563.87588
chr12	1459383	1514392	1484028	50	-470.42161
chr12	1515482	1625446	1557108	50	-1089.46064
chr12	1627615	1877523	1739096	50	-831.37017
chr12	1878820	2097144	2006656	50	-849.68875
chr12	2097206	2270750	2189210	50	-742.37195
chr12	2270896	2350243	2311075	50	-823.83800
chr12	2350497	2452869	2417605	50	-560.52945
chr12	2452878	2453410	2453205	50	-747.40897
chr12	2453412	2467637	2454145	50	-749.07620
chr12	2467693	2659098	2580315	50	-1015.11183
chr12	2660378	2699689	2686915	50	-956.01475
chr12	2700075	2708243	2704604	50	-856.79297
chr12	2708309	2718624	2714866	50	-745.76516
chr12	2718625	2727778	2722554	50	-821.29069
chr12	2727980	2745456	2734365	50	-714.83055
chr12	2745465	2770636	2765620	50	-924.42055
chr12	2770648	2781757	2774935	50	-705.01095
chr12	2781828	2791011	2785248	50	-716.76557
chr12	2791276	2809260	2798417	50	-907.01872
chr12	2809268	2813199	2811042	50	-836.69101
chr12	2813372	2840387	2826488	50	-1341.41148
chr12	2840637	2854542	2849270	50	-1071.35233
chr12	2855001	2878781	2864257	50	-983.59269
chr12	2878790	2899806	2887377	50	-1036.86410
chr12	2899847	2924338	2912196	50	-968.76806
chr12	2924381	2953910	2944025	50	-857.65430
chr12	2953935	2965988	2959859	50	-805.02193
chr12	2966534	2986622	2976564	50	-1021.95092
chr12	2986635	2998967	2992005	50	-879.79847
chr12	2999656	3022239	3011807	50	-1179.01871
chr12	3022424	3041673	3033869	50	-1257.15065
chr12	3041763	3053077	3045804	50	-829.43251
chr12	3053078	3061328	3056188	50	-865.90093
chr12	3061333	3075680	3069393	50	-971.60008
chr12	3075699	3081686	3077874	50	-957.07290
chr12	3081706	3105056	3087901	50	-1092.81264
chr12	3105100	3155470	3127361	50	-1113.99959
chr12	3155477	3170921	3162246	50	-1089.86378
chr12	3171057	3216835	3187386	50	-1331.16113
chr12	3216855	3234148	3228645	50	-1131.34947
chr12	3237582	3306080	3271998	50	-1350.72269
chr12	3308630	3447292	3399771	50	-1372.27770
chr12	3448754	3517803	3477374	50	-1153.06005
chr12	3518033	3545157	3530807	50	-1298.00220
chr12	3545317	3581807	3565840	50	-1150.47560
chr12	3581808	3607808	3593253	50	-1439.25619
chr12	3607870	3619299	3614959	50	-962.13085
chr12	3619303	3651462	3633958	50	-1202.25123
chr12	3652384	3683943	3665980	50	-1196.56161
chr12	3683993	3734925	3704823	50	-1019.43609
chr12	3734993	3777573	3756003	50	-1103.95427
chr12	3778364	3804190	3792137	50	-1040.73989
