scaffold	start	end	mid	sites	lnL
chr20	238	216729	119512	50	-631.42748
chr20	217241	297876	270539	50	-384.26982
chr20	298507	353672	328267	50	-605.41338
chr20	353687	388847	375417	50	-719.45760
chr20	389053	419814	400437	50	-1051.02623
chr20	424425	447318	434341	50	-909.58444
chr20	448293	481935	468415	50	-986.30455
chr20	482757	510344	500339	50	-1232.05956
chr20	510400	538411	527710	50	-1015.00945
chr20	538413	553449	545104	50	-1099.79672
chr20	553455	571691	563488	50	-1235.93484
chr20	571827	617257	591975	50	-949.57860
chr20	617275	628846	622254	50	-887.18132
chr20	629397	644235	634165	50	-705.16593
chr20	644262	679968	658222	50	-1169.89638
chr20	680010	690168	686505	50	-906.21227
chr20	690176	714835	703281	50	-1073.26869
chr20	714926	732428	724676	50	-873.34613
chr20	732782	750461	738000	50	-1032.01010
chr20	751322	772406	759216	50	-840.16701
chr20	772437	790401	779567	50	-1053.05702
chr20	790465	804977	799547	50	-741.04401
chr20	805181	839990	826056	50	-1502.50344
chr20	840175	872149	848038	50	-905.37112
chr20	874028	900601	887829	50	-1137.19402
chr20	900690	909020	905336	50	-1163.11868
chr20	909031	921096	914854	50	-1029.04938
chr20	921160	938747	928073	50	-1056.72988
chr20	939098	969429	955542	50	-1258.83528
chr20	969440	1034476	1009382	50	-1367.75771
chr20	1034501	1070671	1051502	50	-1389.41172
chr20	1070701	1105178	1091525	50	-1292.46843
chr20	1108919	1154631	1130493	50	-1174.14077
chr20	1157624	1188252	1177528	50	-1183.70140
chr20	1188419	1210963	1200818	50	-1206.99019
chr20	1210973	1269339	1233020	50	-1274.81905
chr20	1271034	1344421	1299374	50	-1374.13742
chr20	1349606	1400118	1374864	50	-1274.43105
chr20	1400119	1450914	1424113	50	-1794.76890
chr20	1450915	1578734	1543378	50	-1664.12834
chr20	1578809	1706038	1639461	50	-1297.61923
chr20	1706055	1796975	1756154	50	-1549.06750
chr20	1799461	1906392	1829264	50	-1218.68349
chr20	1913143	2072308	1962419	50	-1210.08602
chr20	2073055	2218802	2122679	50	-1497.23866
chr20	2218803	2325565	2292814	50	-1154.08365
chr20	2325572	2355421	2337032	50	-2070.60573
chr20	2355425	2440173	2391073	50	-1391.18972
chr20	2442435	2552703	2484645	50	-1153.26927
chr20	2553427	2629552	2596601	50	-1216.75985
chr20	2629693	2720368	2660968	50	-1346.69917
chr20	2720431	2746638	2735093	50	-1043.02003
chr20	2746739	2767751	2755705	50	-1446.82645
chr20	2768759	2844358	2811583	50	-1471.58022
chr20	2844382	2889733	2861304	50	-1471.49132
chr20	2890274	2926548	2904919	50	-1150.80503
chr20	2926565	2980836	2947058	50	-1151.97138
chr20	2982151	3141085	3054860	50	-1565.01589
chr20	3141107	3210261	3176415	50	-1393.00892
chr20	3226594	3286288	3252136	50	-1465.82417
chr20	3286296	3345497	3320137	50	-1346.54361
chr20	3345650	3382318	3366000	50	-1172.53951
chr20	3383401	3524001	3474718	50	-1247.77935
chr20	3524162	3545441	3534846	50	-1279.79745
chr20	3545490	3693881	3619775	50	-943.05660
chr20	3700460	3749229	3730610	50	-1316.71507
chr20	3749320	3853839	3784360	50	-1413.94124
chr20	3862150	4094305	3950426	50	-1396.03551
chr20	4094306	4256245	4177356	50	-1361.06090
chr20	4259124	4376236	4318447	50	-1341.27186
chr20	4378839	4455879	4423008	50	-1104.83191
chr20	4459300	4507159	4485390	50	-1243.14423
chr20	4507285	4543239	4527975	50	-1506.63850
chr20	4543423	4575740	4564737	50	-1089.22520
chr20	4575823	4620276	4588690	50	-1554.65578
chr20	4620277	4661120	4641551	50	-1293.18055
chr20	4662897	4708458	4678707	50	-1483.35158
chr20	4708481	4766530	4740054	50	-1380.15241
chr20	4766568	4775633	4771261	50	-1203.45652
chr20	4775640	4781609	4778660	50	-1128.19743
chr20	4781767	4789493	4786253	50	-1359.64093
chr20	4789573	4798047	4793421	50	-1236.92729
chr20	4798070	4811144	4803436	50	-1341.57093
chr20	4812027	4828223	4820278	50	-1432.64378
chr20	4828902	4836691	4832157	50	-1285.70286
chr20	4836790	4857248	4844934	50	-1431.83730
chr20	4863131	4893445	4879497	50	-1245.86930
chr20	4894703	4910029	4901816	50	-1086.88282
chr20	4910181	4926738	4918511	50	-1466.49957
chr20	4926799	4956260	4940491	50	-1266.34809
chr20	4956302	4998438	4975305	50	-1470.46596
chr20	4998657	5041676	5021351	50	-1053.08790
chr20	5042418	5096400	5068054	50	-1397.45800
chr20	5098704	5146545	5123082	50	-981.58853
chr20	5146546	5174344	5160811	50	-1297.48534
chr20	5174483	5211611	5195315	50	-1527.93166
chr20	5212209	5243340	5232354	50	-1041.12862
chr20	5243356	5329368	5269148	50	-1366.99507
chr20	5329374	5388718	5353211	50	-1350.92965
chr20	5388719	5436772	5413240	50	-1561.89454
chr20	5436781	5493772	5457624	50	-1424.69829
chr20	5493777	5582990	5537793	50	-1153.37678
chr20	5583290	5718120	5655044	50	-1565.93989
chr20	5720024	5774646	5735889	50	-1175.35143
chr20	5774908	5829120	5803230	50	-1423.41858
chr20	5830857	5906335	5881802	50	-1268.24456
chr20	5908902	5965240	5933799	50	-1572.72401
chr20	5965241	6022945	5989274	50	-1252.29169
chr20	6026139	6089344	6059846	50	-1592.13875
chr20	6089355	6119810	6105509	50	-1206.55468
chr20	6119871	6145580	6130237	50	-1132.41648
chr20	6152063	6213078	6175272	50	-1392.26552
chr20	6223233	6286920	6252694	50	-1534.98739
chr20	6288790	6343480	6319042	50	-1286.96469
chr20	6343545	6393439	6364523	50	-1382.76199
chr20	6397200	6433920	6414661	50	-1801.64084
chr20	6433933	6471261	6456673	50	-1434.81719
chr20	6471456	6487219	6476403	50	-1330.78164
chr20	6487318	6511254	6501742	50	-1296.83498
chr20	6513000	6565354	6542860	50	-1307.35433
chr20	6565360	6596336	6581387	50	-1007.68899
