scaffold	start	end	mid	sites	lnL
chr27	18143	21006	20504	50	-1205.84851
chr27	21024	21501	21277	50	-1521.62566
chr27	21502	22037	21754	50	-1869.71807
chr27	22053	22452	22223	50	-1286.25921
chr27	22453	25442	23297	50	-1227.33585
chr27	25452	38183	37502	50	-1093.75675
chr27	38201	45429	45072	50	-1136.69873
chr27	45449	53012	51255	50	-1531.06288
chr27	53017	54450	54027	50	-1142.62300
chr27	54457	84787	65207	50	-1416.39939
chr27	84800	113336	102991	50	-1523.35127
chr27	113337	115835	114992	50	-1804.69053
chr27	115848	131920	120444	50	-1784.71897
chr27	131938	165125	149265	50	-1907.44886
chr27	165126	165685	165434	50	-1400.39071
chr27	177410	233010	217282	50	-2001.33313
chr27	233015	233345	233150	50	-1506.15994
chr27	233349	235571	233647	50	-1296.05179
chr27	235581	303642	271471	50	-922.97510
chr27	303973	386921	358559	50	-608.23222
chr27	386951	454667	413106	50	-890.39009
chr27	454676	471591	464929	50	-1777.36756
chr27	471592	505146	476713	50	-1368.52126
chr27	505800	589997	541542	50	-935.34846
chr27	591615	663947	643005	50	-1126.03138
chr27	663969	747811	707652	50	-848.54718
chr27	749598	796117	767711	50	-594.61551
chr27	796130	871131	830764	50	-1375.67295
chr27	871135	1008556	941839	50	-1034.95081
chr27	1009293	1033128	1024305	50	-792.26265
chr27	1034254	1082090	1053925	50	-902.37461
chr27	1082098	1125695	1108701	50	-721.30055
chr27	1126007	1149077	1141607	50	-971.38457
chr27	1149083	1153697	1152724	50	-1719.65915
chr27	1153700	1154541	1154029	50	-1512.11925
chr27	1154548	1162694	1157517	50	-1470.94393
chr27	1162695	1197783	1180532	50	-879.70574
chr27	1198397	1248967	1223231	50	-1310.48043
chr27	1248990	1303006	1264231	50	-1151.01514
chr27	1304611	1355052	1333915	50	-1102.92153
chr27	1355059	1391379	1374761	50	-990.63997
chr27	1391399	1422321	1404201	50	-897.83338
chr27	1422766	1444807	1433814	50	-978.98609
chr27	1444923	1516209	1488172	50	-1227.26886
chr27	1516256	1572244	1543182	50	-1294.09896
chr27	1573972	1590541	1582955	50	-1142.55325
chr27	1590557	1620696	1610518	50	-862.69194
chr27	1620741	1657658	1643740	50	-1227.54602
chr27	1657670	1702544	1685178	50	-888.34134
chr27	1705355	1729708	1717946	50	-944.56042
chr27	1729781	1758432	1746844	50	-903.07847
chr27	1764213	1816529	1786528	50	-890.98513
chr27	1816573	1867292	1839909	50	-802.81823
chr27	1867309	1895588	1884640	50	-931.00018
chr27	1895608	1988871	1941505	50	-972.28542
chr27	2000495	2030961	2010759	50	-1004.96883
chr27	2031056	2062991	2047533	50	-831.11643
chr27	2062997	2072029	2068109	50	-1666.33681
chr27	2072031	2120263	2104837	50	-1265.13190
chr27	2120270	2120949	2120675	50	-1469.68343
chr27	2120950	2121970	2121803	50	-1669.87429
chr27	2121971	2122398	2122202	50	-1490.50578
chr27	2122407	2122856	2122678	50	-1594.39792
chr27	2122859	2123211	2122985	50	-1431.93999
chr27	2123220	2195719	2138116	50	-1457.95568
chr27	2195730	2221588	2200179	50	-1312.45898
chr27	2229245	2344117	2311717	50	-1927.17901
chr27	2344118	2353971	2345461	50	-2071.84698
chr27	2353979	2427676	2392534	50	-1816.83046
chr27	2427679	2442370	2434506	50	-1252.76970
chr27	2442371	2464688	2457051	50	-1307.72125
chr27	2464764	2471921	2469027	50	-1229.77032
chr27	2472063	2483685	2477878	50	-1518.87755
chr27	2485421	2493745	2490150	50	-1499.93515
chr27	2493775	2500047	2497747	50	-1242.17729
chr27	2500104	2514072	2506889	50	-1370.20945
chr27	2514085	2524990	2520880	50	-1322.58451
chr27	2524997	2541807	2535332	50	-1272.38670
chr27	2541809	2549340	2546034	50	-1331.89033
chr27	2549352	2558518	2554897	50	-1488.30550
chr27	2558553	2565331	2562672	50	-622.30329
chr27	2565339	2578392	2569563	50	-1016.51558
chr27	2578409	2586358	2581707	50	-1060.63137
chr27	2586400	2593424	2590288	50	-1105.93783
chr27	2593436	2597157	2595229	50	-881.80933
chr27	2597175	2605702	2602017	50	-1263.64400
chr27	2605719	2615888	2611732	50	-1236.60100
chr27	2615927	2623926	2619562	50	-1024.33424
chr27	2623946	2658869	2637954	50	-1173.02503
chr27	2658890	2671061	2666129	50	-1151.16686
chr27	2671195	2681130	2678327	50	-1209.25724
chr27	2681132	2695095	2687316	50	-1053.48474
chr27	2695101	2705144	2698405	50	-1075.70268
chr27	2705181	2711592	2708300	50	-1176.00641
chr27	2711600	2727960	2717471	50	-1126.87879
chr27	2727977	2741181	2731750	50	-1340.70952
chr27	2741237	2748515	2745609	50	-1218.83386
chr27	2749377	2775204	2762449	50	-1478.90432
chr27	2775301	2811938	2792076	50	-1341.28539
chr27	2812610	2831365	2825000	50	-1489.25860
chr27	2831377	2851257	2840883	50	-1601.31832
chr27	2851266	2894066	2870537	50	-1533.55613
chr27	2894077	2927034	2915475	50	-1581.49723
chr27	2927045	2950222	2942390	50	-1149.08481
chr27	2950273	2960044	2955032	50	-1290.89706
chr27	2960047	2988212	2973979	50	-1411.55337
chr27	2988225	3014732	3001027	50	-1578.75166
chr27	3014777	3025845	3016263	50	-1662.42506
chr27	3026608	3072835	3046851	50	-1186.55747
chr27	3072880	3091487	3084020	50	-1152.08876
chr27	3091492	3168285	3129286	50	-1310.40630
chr27	3168297	3221079	3198029	50	-1767.74470
chr27	3222699	3267786	3234629	50	-1315.01406
chr27	3267824	3316359	3298983	50	-1133.70521
chr27	3317045	3347334	3326144	50	-1509.31265
chr27	3353185	3399651	3380563	50	-1384.69080
chr27	3400956	3582178	3444184	50	-1732.71683
chr27	3584786	3659976	3639224	50	-2028.49189
