scaffold	start	end	mid	sites	lnL
chr23	6140	69161	32135	50	-1001.26508
chr23	69162	137398	98285	50	-652.70386
chr23	138062	162540	151482	50	-497.32717
chr23	168981	244206	204369	50	-633.68598
chr23	245324	330275	271967	50	-760.35255
chr23	330289	380420	356106	50	-815.72545
chr23	380423	411561	400390	50	-672.61606
chr23	415209	465748	432879	50	-955.70529
chr23	465750	515276	487677	50	-734.01653
chr23	515291	601892	548112	50	-834.04216
chr23	611677	709405	674893	50	-1103.38217
chr23	709417	760319	725291	50	-1383.16988
chr23	763435	869552	826383	50	-1062.97591
chr23	873158	1007885	911506	50	-1337.31402
chr23	1017247	1093890	1076432	50	-1266.87915
chr23	1093894	1194847	1154268	50	-1616.24156
chr23	1195352	1480889	1276424	50	-1049.32298
chr23	1480890	1649440	1578262	50	-1381.00985
chr23	1649456	1758256	1718632	50	-1060.62553
chr23	1758340	1781392	1765495	50	-960.10000
chr23	1781416	1826150	1809755	50	-1421.26139
chr23	1827176	1861914	1858488	50	-1960.12923
chr23	1861915	1885985	1871757	50	-1313.50569
chr23	1885988	1982939	1931058	50	-1131.68960
chr23	1987554	2049288	2012280	50	-1561.12566
chr23	2049307	2120679	2078651	50	-1283.11500
chr23	2129693	2181121	2156948	50	-1261.55627
chr23	2181145	2209272	2193291	50	-1372.06609
chr23	2210571	2243831	2225105	50	-1301.75647
chr23	2244899	2279935	2264418	50	-1042.83459
chr23	2280136	2318088	2298072	50	-1168.37871
chr23	2318252	2362342	2332256	50	-1358.59000
chr23	2362501	2367721	2365394	50	-1214.99946
chr23	2367729	2388091	2373487	50	-1319.01537
chr23	2388162	2410639	2400068	50	-1511.21591
chr23	2413752	2440524	2430003	50	-1119.41230
chr23	2440567	2466487	2449062	50	-967.42829
chr23	2467363	2485136	2474865	50	-1085.19761
chr23	2485692	2533324	2515724	50	-1038.18539
chr23	2533325	2554792	2542127	50	-872.60537
chr23	2554806	2590017	2581745	50	-800.50141
chr23	2590036	2606382	2597569	50	-1045.40672
chr23	2607117	2650383	2643488	50	-1319.64605
chr23	2650406	2685073	2669692	50	-1234.50617
chr23	2685079	2700714	2693242	50	-902.48967
chr23	2700732	2715338	2707962	50	-959.04777
