scaffold	start	end	mid	sites	lnL
chr1	114	12224	4151	50	-956.03224
chr1	12752	71532	47841	50	-984.06206
chr1	71732	124369	92767	50	-853.21933
chr1	124992	161154	150411	50	-1267.10072
chr1	162396	172625	168937	50	-1641.17896
chr1	172626	177504	176733	50	-1293.65885
chr1	177508	180334	179171	50	-1093.68550
chr1	180335	180635	180496	50	-1538.19000
chr1	180641	192040	184516	50	-1308.76328
chr1	192090	255599	221428	50	-1290.80188
chr1	255789	296167	278468	50	-1620.26921
chr1	296168	321572	307908	50	-1309.84520
chr1	321880	371996	348996	50	-1634.97833
chr1	372006	393733	385175	50	-1565.65769
chr1	393750	425756	410758	50	-1353.62577
chr1	425762	444569	436927	50	-1057.21633
chr1	445580	477866	456505	50	-1347.79813
chr1	477877	514672	493060	50	-997.17372
chr1	516801	573261	544860	50	-1417.93683
chr1	576305	638875	605871	50	-1647.34193
chr1	641772	679276	663149	50	-1311.02021
chr1	679448	729379	708102	50	-1462.05183
chr1	730111	771060	756007	50	-1743.26401
chr1	771559	808777	788385	50	-1289.18251
chr1	809569	879886	851706	50	-1358.47089
chr1	880415	930248	915812	50	-1985.82745
chr1	930259	1050611	972544	50	-1242.35275
chr1	1050617	1154981	1119530	50	-1298.63891
chr1	1155008	1188530	1175757	50	-1273.65225
chr1	1189948	1211253	1198349	50	-1362.88116
chr1	1214396	1366127	1304859	50	-1184.47028
chr1	1366244	1382890	1374911	50	-1021.57263
chr1	1383317	1419284	1401366	50	-997.39207
chr1	1424151	1526403	1463317	50	-1260.97478
chr1	1526404	1874305	1708373	50	-1501.75938
chr1	1874314	1874921	1874565	50	-1077.56820
chr1	1874927	1876965	1875536	50	-890.06370
chr1	1876978	1884164	1878934	50	-1591.69553
chr1	1884165	1924454	1912116	50	-1058.37945
chr1	1924992	2012380	1939595	50	-1199.04862
chr1	2012385	2314940	2155702	50	-1264.40347
chr1	2319584	2759705	2506317	50	-1185.55525
chr1	2765539	3084679	2866486	50	-1449.49134
chr1	3112335	3542709	3308233	50	-1192.05900
chr1	3587567	3840927	3741550	50	-805.32401
chr1	3841072	4027858	3954533	50	-1880.31098
chr1	4028132	4144541	4062494	50	-1244.46572
chr1	4144542	4219970	4195104	50	-1564.57773
chr1	4219985	4241612	4232073	50	-1091.94227
chr1	4244386	4324588	4276220	50	-1270.67946
chr1	4324650	4480143	4417653	50	-1077.08032
chr1	4480228	4529411	4513586	50	-1288.35716
chr1	4529442	4579911	4547307	50	-1161.72850
chr1	4580017	4608953	4595068	50	-1065.19882
chr1	4608970	4621358	4617805	50	-1000.96084
chr1	4621543	4642308	4628756	50	-1130.73283
chr1	4642332	4685830	4659736	50	-1054.19188
chr1	4686006	4743853	4723697	50	-1537.11036
chr1	4743870	4770352	4756215	50	-1430.46084
chr1	4770365	4793190	4782103	50	-1628.21670
chr1	4793203	4812712	4800107	50	-1244.21531
chr1	4812746	4832408	4822617	50	-887.70690
