scaffold	start	end	mid	sites	lnL
chr17	299	24358	16896	50	-2003.00502
chr17	24364	32441	28980	50	-2196.55644
chr17	32449	80018	46980	50	-961.50569
chr17	80249	144027	123492	50	-726.25988
chr17	144055	167993	154604	50	-488.42942
chr17	168022	181291	172882	50	-507.48142
chr17	181604	212950	194558	50	-510.18305
chr17	213001	228443	220745	50	-526.20546
chr17	228529	256261	242210	50	-680.66503
chr17	256529	288114	273155	50	-510.39063
chr17	288191	310849	302673	50	-573.13769
chr17	311271	341985	325048	50	-654.00478
chr17	342207	359194	349892	50	-591.78940
chr17	359204	393713	375120	50	-850.54198
chr17	395020	425859	411728	50	-563.55602
chr17	426159	455431	438765	50	-632.05319
chr17	455511	467032	460826	50	-596.76557
chr17	467083	488862	479096	50	-676.22156
chr17	492066	535491	517797	50	-844.90623
chr17	535889	585194	559978	50	-867.90840
chr17	585207	643051	622532	50	-1207.04367
chr17	643059	689670	658064	50	-1090.41479
chr17	689701	723059	711763	50	-905.20426
chr17	723073	737163	731705	50	-681.24952
chr17	737164	740893	740354	50	-718.88756
chr17	740952	741668	741295	50	-868.37312
chr17	741765	750952	745998	50	-682.58483
chr17	750983	761984	755739	50	-818.65071
chr17	762006	773263	766832	50	-633.68732
chr17	773273	791244	781732	50	-865.08348
chr17	791278	807103	798622	50	-802.68408
chr17	807104	829604	820676	50	-695.88322
chr17	830549	849182	840020	50	-833.90638
chr17	849524	893922	869640	50	-970.19543
chr17	893999	920380	909369	50	-888.99360
chr17	920398	967978	943217	50	-1066.87431
chr17	968679	1030314	993090	50	-1801.72957
chr17	1030368	1073627	1052627	50	-1075.81951
chr17	1073635	1123597	1108375	50	-1061.93076
chr17	1125331	1182196	1150666	50	-1274.45435
chr17	1182320	1209587	1195584	50	-1082.62857
chr17	1209741	1225924	1219209	50	-881.49968
chr17	1225930	1282205	1250560	50	-1064.40264
chr17	1282381	1303924	1293764	50	-843.71109
chr17	1303925	1333477	1319307	50	-895.52266
chr17	1333542	1360522	1348318	50	-1119.28156
chr17	1360557	1391479	1379788	50	-1081.76526
chr17	1391538	1409161	1401468	50	-882.90890
chr17	1409349	1424379	1419947	50	-1262.40587
chr17	1424386	1449145	1436215	50	-906.31263
chr17	1449151	1569618	1522623	50	-1092.80332
chr17	1570052	1597348	1583401	50	-921.01717
chr17	1597995	1621438	1610378	50	-1169.13282
chr17	1621464	1645068	1633960	50	-1042.42499
chr17	1645742	1676039	1661459	50	-1387.94624
chr17	1677734	1692753	1685513	50	-1219.32784
chr17	1693241	1732488	1715765	50	-1183.35904
chr17	1732729	1763680	1745608	50	-1185.02536
chr17	1766208	1811346	1795060	50	-1019.14739
chr17	1811495	1847357	1830627	50	-1143.67975
chr17	1848827	1877805	1866211	50	-1121.25632
chr17	1882363	1902365	1894938	50	-1194.35363
chr17	1903335	1912639	1909023	50	-853.38986
chr17	1912748	1939680	1925009	50	-1207.09906
chr17	1947413	2019226	1983126	50	-1243.31875
chr17	2019415	2053356	2035392	50	-1096.32682
chr17	2055488	2100105	2075279	50	-883.10806
chr17	2103057	2183401	2136454	50	-1109.00903
chr17	2183403	2352547	2268280	50	-1364.02394
chr17	2352650	2433301	2399643	50	-1463.84090
chr17	2433305	2452432	2442407	50	-1138.79002
chr17	2453175	2486031	2470229	50	-1644.81596
