scaffold	start	end	mid	sites	lnL
chr4	113	17299	5551	50	-1143.07358
chr4	25778	201600	111370	50	-567.06970
chr4	203194	275198	232178	50	-776.24867
chr4	275708	359418	307046	50	-938.45747
chr4	359428	507745	435451	50	-725.23130
chr4	507758	621378	574292	50	-847.95120
chr4	621571	748719	675525	50	-778.99266
chr4	767570	866160	828960	50	-943.54831
chr4	866397	898749	886086	50	-685.80557
chr4	898782	951014	920300	50	-883.26320
chr4	956309	1005953	982979	50	-1390.52661
chr4	1006261	1056357	1036029	50	-796.23776
chr4	1056411	1108375	1081845	50	-829.64660
chr4	1108476	1221557	1182152	50	-838.85622
chr4	1221606	1262606	1241958	50	-636.47083
chr4	1262664	1284284	1278076	50	-610.09762
chr4	1284333	1308316	1295412	50	-815.02836
chr4	1308334	1331337	1319097	50	-694.93402
chr4	1331340	1378579	1353823	50	-665.77105
chr4	1378651	1431451	1415353	50	-829.01081
chr4	1433138	1459109	1445188	50	-1141.76405
chr4	1459209	1503688	1492058	50	-1171.81742
chr4	1503705	1526697	1517161	50	-1226.97969
chr4	1526698	1557438	1538579	50	-960.59935
chr4	1558294	1592689	1578446	50	-844.82762
chr4	1592866	1616741	1605070	50	-662.99210
chr4	1617001	1631730	1625000	50	-565.81926
chr4	1634354	1651608	1644088	50	-815.04363
chr4	1651635	1678309	1665857	50	-690.62074
chr4	1678313	1695633	1689415	50	-575.98403
chr4	1695635	1716074	1707417	50	-763.76886
chr4	1716117	1724440	1721114	50	-924.99669
chr4	1724523	1734841	1730418	50	-810.79615
chr4	1735100	1747469	1741956	50	-860.47445
chr4	1747531	1771465	1759768	50	-900.55065
chr4	1771491	1805619	1787123	50	-1094.53481
chr4	1805620	1831096	1814647	50	-1405.55852
chr4	1831100	1859417	1844813	50	-1251.14228
chr4	1861607	1903756	1883975	50	-1545.02467
chr4	1903763	1938531	1912810	50	-1590.82498
chr4	1941562	1996946	1960695	50	-831.68532
chr4	1997009	2077726	2042774	50	-831.20359
chr4	2083616	2147122	2119576	50	-774.99145
chr4	2147731	2210207	2175212	50	-960.17256
chr4	2213695	2240183	2231627	50	-729.64452
chr4	2240200	2318051	2270775	50	-822.06829
chr4	2318956	2417405	2374589	50	-837.98309
chr4	2419351	2497184	2466666	50	-767.35716
chr4	2497196	2538551	2514542	50	-864.57203
chr4	2538661	2561004	2551297	50	-735.25875
chr4	2561203	2593530	2575021	50	-841.74719
chr4	2594457	2615677	2604097	50	-825.37638
chr4	2616157	2666269	2630987	50	-772.93642
chr4	2666271	2718496	2698310	50	-905.34138
chr4	2718504	2967632	2846717	50	-1295.84252
chr4	2970290	3067472	3016972	50	-1201.80942
chr4	3067522	3125831	3087770	50	-1255.52789
chr4	3126714	3191077	3157742	50	-1001.34766
chr4	3199860	3307581	3247289	50	-1155.33538
chr4	3307592	3483196	3425160	50	-1296.19074
chr4	3489319	3620497	3550302	50	-1298.29985
chr4	3630795	3773379	3734831	50	-1303.30057
chr4	3773439	3831887	3793002	50	-833.60570
chr4	3832181	3961298	3900761	50	-1524.76888
chr4	3961302	4066703	4016374	50	-1186.32831
chr4	4066816	4222143	4160495	50	-1289.07123
chr4	4224713	4285353	4257512	50	-1166.38285
chr4	4285439	4492067	4407997	50	-1243.75367
chr4	4492103	4551077	4519939	50	-1346.28176
chr4	4559303	4800355	4685945	50	-1167.62710
chr4	4802133	4910837	4848413	50	-962.78107
chr4	4918713	5052006	4984297	50	-1166.65575
chr4	5054251	5241940	5109030	50	-1272.07559
chr4	5241976	5556009	5425138	50	-1180.40338
chr4	5556010	5557200	5556679	50	-582.90530
chr4	5557216	5562773	5558486	50	-777.19173
chr4	5562840	5566128	5565746	50	-1009.51754
chr4	5566161	5726732	5616996	50	-1162.29775
chr4	5726753	5887360	5825700	50	-870.89162
chr4	5889020	6022294	5960659	50	-1360.98225
chr4	6039343	6193935	6100448	50	-940.06129
chr4	6193944	6632343	6396557	50	-1291.01458
chr4	6632350	6927215	6704580	50	-1177.74419
chr4	6927276	7241638	7090026	50	-1089.24922
chr4	7241655	7330236	7273914	50	-715.18212
chr4	7330256	7814469	7537570	50	-1083.17668
chr4	7814495	8102880	7849362	50	-1391.50969
chr4	8114255	8979165	8461263	50	-855.69172
chr4	8985751	9167679	9084024	50	-869.85264
chr4	9167687	9298055	9278654	50	-1920.08204
chr4	9298076	9409284	9361066	50	-1269.90572
chr4	9409286	9409842	9409631	50	-1337.76845
chr4	9409850	9410157	9410026	50	-1224.30165
chr4	9410189	9410734	9410482	50	-1147.70984
chr4	9410743	9509226	9469831	50	-1397.96500
chr4	9509227	9563053	9540041	50	-1190.52461
chr4	9563292	9597487	9568944	50	-1190.12500
chr4	9602840	9719678	9669971	50	-1379.65118
chr4	9720354	9779656	9742761	50	-1181.78259
chr4	9779723	9803583	9789684	50	-825.16072
chr4	9803616	9847559	9823666	50	-1243.65338
chr4	9849775	9898731	9874659	50	-1322.23364
chr4	9899400	9996943	9960611	50	-1076.76222
chr4	9997830	10231415	10128477	50	-1260.77792
chr4	10231960	10321057	10274728	50	-868.89286
chr4	10321079	10479518	10395830	50	-1050.41346
chr4	10494851	10823839	10636573	50	-1282.17782
chr4	10823850	10900678	10868286	50	-1579.27222
chr4	10900744	11077881	10991459	50	-1260.39483
chr4	11077926	11143518	11125322	50	-1687.14271
chr4	11143530	11152546	11147815	50	-1622.08419
chr4	11152551	11158626	11157586	50	-1995.94862
chr4	11158628	11205896	11187693	50	-1393.51497
chr4	11205926	11221662	11212746	50	-1396.77886
chr4	11221750	11237643	11232542	50	-1292.83293
chr4	11237657	11242908	11238577	50	-1402.13763
chr4	11243994	11303970	11270381	50	-1279.32225
chr4	11303978	11327595	11321140	50	-1023.20281
chr4	11328173	11361779	11345511	50	-1051.85433
chr4	11361841	11428995	11392769	50	-1567.22242
chr4	11429016	11531016	11469826	50	-1443.73035
chr4	11533024	11613484	11575049	50	-1235.33105
chr4	11613512	11662172	11632335	50	-916.58253
chr4	11662190	11730157	11694366	50	-883.64842
chr4	11730183	11788262	11751371	50	-1485.66078
chr4	11789846	11803340	11794242	50	-1329.04139
chr4	11809293	11935246	11856738	50	-1406.50459
chr4	11935283	11992039	11969870	50	-1327.05482
chr4	11992091	12331540	12114126	50	-1536.30498
chr4	12331562	12648645	12458002	50	-1156.12791
chr4	12650160	12793264	12730385	50	-949.17072
chr4	12796250	12921403	12847946	50	-1469.53198
chr4	12934692	13143064	13055376	50	-1060.10588
chr4	13143399	13356199	13249002	50	-1227.02115
chr4	13364905	13618544	13475625	50	-1215.75517
chr4	13618789	13682943	13642215	50	-946.26659
chr4	13682948	13834020	13779662	50	-1158.90829
chr4	13834026	13972278	13903291	50	-900.01770
chr4	13972313	14171932	14062215	50	-1029.95895
chr4	14195932	14489222	14316128	50	-1207.97706
chr4	14492498	14548507	14533319	50	-1415.61553
chr4	14548533	14561760	14553471	50	-1510.37046
chr4	14567408	14598933	14583344	50	-1804.16175
chr4	14603728	14711971	14654253	50	-1288.99917
chr4	14723737	14917233	14841575	50	-957.12239
chr4	14917234	14977008	14952223	50	-1117.74729
chr4	14977009	15003895	14990355	50	-914.64394
chr4	15003956	15058421	15022264	50	-1207.02487
chr4	15066429	15170954	15126888	50	-1029.75477
chr4	15170958	15231829	15216298	50	-1153.27122
chr4	15232194	15270491	15251224	50	-955.98808
chr4	15270493	15286359	15277529	50	-1200.78890
chr4	15286901	15312804	15303299	50	-1053.58688
chr4	15313560	15330271	15322641	50	-871.38743
chr4	15330309	15344175	15337250	50	-978.23184
chr4	15344248	15403063	15364863	50	-1092.52934
chr4	15403082	15574531	15481339	50	-866.64097
chr4	15574586	15807500	15664516	50	-967.85896
chr4	15807648	16064079	15925767	50	-1060.91545
chr4	16066593	16221005	16142691	50	-963.77050
chr4	16221006	16336298	16272699	50	-964.50321
chr4	16339283	16446933	16400094	50	-839.43312
chr4	16448692	16568561	16510672	50	-1128.09554
chr4	16571458	16641246	16614441	50	-893.37951
chr4	16641342	16699994	16673692	50	-812.02109
chr4	16700029	16876861	16792532	50	-866.95410
chr4	16885774	16998680	16947099	50	-1136.00894
chr4	16998775	17154131	17082942	50	-773.95470
chr4	17154141	17301156	17225206	50	-972.06313
chr4	17301193	17374035	17344879	50	-952.02317
chr4	17374046	17412035	17392717	50	-948.62166
chr4	17417714	17449907	17436315	50	-1068.75053
chr4	17450052	17466175	17457333	50	-1291.65901
chr4	17466198	17499772	17484934	50	-1045.10989
chr4	17500034	17529777	17517664	50	-694.30169
chr4	17530490	17564254	17544708	50	-1172.43034
chr4	17564385	17624595	17592396	50	-941.90924
chr4	17624622	17683344	17654452	50	-981.57958
chr4	17684934	17741655	17715407	50	-949.37688
chr4	17741656	17888215	17819065	50	-1094.33661
chr4	17888256	17928558	17923986	50	-1083.06477
chr4	17928559	17929422	17928962	50	-1290.60776
chr4	17929479	17950889	17936737	50	-1148.29450
chr4	17953111	17975017	17967926	50	-591.90815
chr4	17975025	17990840	17980571	50	-728.84272
chr4	17990846	18044348	18004455	50	-1123.58867
chr4	18044863	18222634	18110246	50	-992.23215
chr4	18225616	18664461	18427453	50	-1045.79471
chr4	18678559	18976237	18810179	50	-1071.90901
chr4	18987779	19105123	19053126	50	-879.85265
chr4	19105124	19429786	19264321	50	-1210.21297
chr4	19440300	19517697	19483247	50	-1253.51741
chr4	19517748	19627563	19561975	50	-1117.86364
chr4	19638515	19713953	19681775	50	-845.73094
chr4	19728431	19864316	19764433	50	-928.48318
chr4	19864612	20068673	19928065	50	-1192.58325
chr4	20072576	20168349	20141336	50	-960.95444
chr4	20169808	20235391	20202466	50	-815.48548
chr4	20238435	20320471	20282485	50	-932.84386
chr4	20320481	20445561	20361727	50	-805.04461
chr4	20462555	20714973	20587941	50	-707.12774
chr4	20721831	20877751	20774706	50	-832.38418
chr4	20877753	20878042	20877871	50	-1805.00859
chr4	20878049	21278155	21086322	50	-1212.73083
chr4	21279365	21364864	21324513	50	-1322.80796
chr4	21369911	21382351	21373911	50	-821.79996
chr4	21382353	21450254	21414255	50	-1449.25093
