scaffold	start	end	mid	sites	lnL
chr6	239	1515	1108	50	-1144.43226
chr6	1521	63273	20471	50	-741.29664
chr6	68790	219981	177708	50	-1131.05140
chr6	219985	247366	234291	50	-1015.81800
chr6	247980	272825	263967	50	-950.18869
chr6	272836	314207	296189	50	-901.14876
chr6	314457	341763	331777	50	-1046.60317
chr6	342345	364636	355570	50	-930.07120
chr6	367133	397323	380298	50	-1221.15138
chr6	397502	423576	410512	50	-850.73418
chr6	423645	458386	447129	50	-1028.23267
chr6	458526	477908	468538	50	-962.63007
chr6	477909	517376	494748	50	-1454.62298
chr6	517817	537665	526967	50	-875.21503
chr6	537669	581620	571454	50	-1268.39912
chr6	581642	599224	588582	50	-1250.43246
chr6	599255	626038	611688	50	-1495.91498
chr6	628500	685581	645190	50	-1142.93167
chr6	687531	741583	708583	50	-1129.09421
chr6	742069	838704	786861	50	-1548.71023
chr6	838706	930470	869878	50	-1519.61782
chr6	930712	1004562	960358	50	-1302.61942
chr6	1004591	1173601	1074539	50	-1485.77481
chr6	1178013	1331047	1241687	50	-1227.52393
chr6	1331279	1577078	1466794	50	-1558.33368
chr6	1603451	1871887	1719889	50	-1407.31399
chr6	1872379	2351936	2114149	50	-1486.50822
chr6	2366627	2639394	2499509	50	-1538.13444
chr6	2639395	2886657	2768490	50	-1609.78472
chr6	2902705	3077917	2987979	50	-1656.56902
chr6	3078148	3208511	3155613	50	-1422.81588
chr6	3209247	3314631	3257449	50	-1560.24623
chr6	3316744	3416418	3370210	50	-1389.55483
chr6	3416436	3513545	3474345	50	-1319.69747
chr6	3516512	3557761	3536849	50	-1244.62351
chr6	3557776	3603517	3577348	50	-1559.47476
chr6	3603518	3644836	3632450	50	-751.62639
chr6	3644839	3647340	3646865	50	-1170.90864
chr6	3647342	3703313	3665121	50	-1516.64751
chr6	3703331	3954145	3806422	50	-1240.25331
chr6	3956166	4138484	4019708	50	-1481.68248
chr6	4138545	4249374	4208623	50	-1666.61073
chr6	4249431	4298429	4272080	50	-1360.99956
chr6	4298434	4324968	4318410	50	-1766.45068
chr6	4324972	4328848	4326510	50	-1089.21114
chr6	4328957	4329830	4329325	50	-1517.52475
chr6	4329855	4330460	4330076	50	-1180.88031
chr6	4330463	4330954	4330738	50	-1264.99736
chr6	4330972	4345759	4332852	50	-2211.45751
chr6	4345760	4461102	4373447	50	-1572.60623
chr6	4461179	4567003	4507918	50	-1242.69434
chr6	4567158	4728583	4620399	50	-1202.26671
chr6	4728588	4916541	4809992	50	-1559.20279
chr6	4932437	5150520	5042051	50	-1423.52242
chr6	5171833	5354427	5277933	50	-1563.94467
chr6	5354432	5429941	5401391	50	-1435.14689
chr6	5430003	5486163	5454586	50	-1078.96455
chr6	5486167	5570172	5530815	50	-1295.92858
chr6	5571865	5632441	5605247	50	-1277.99513
chr6	5635554	5706097	5672370	50	-1429.89890
chr6	5706098	5766357	5740378	50	-1075.40591
chr6	5766484	5854659	5805568	50	-1211.13712
chr6	5854663	5940899	5890511	50	-1128.95817
chr6	5942587	6022676	5988145	50	-1396.63470
chr6	6024361	6185639	6114252	50	-1693.51378
chr6	6185648	6393237	6311733	50	-1363.09948
chr6	6396106	6533626	6465448	50	-1560.92618
chr6	6536006	6627251	6576530	50	-1472.62844
chr6	6627309	6703004	6654678	50	-1200.15822
chr6	6703029	6801180	6757322	50	-1619.35029
chr6	6810781	6963465	6898877	50	-1353.22958
chr6	6970677	7140217	7065125	50	-1138.59247
chr6	7146968	7486278	7230853	50	-1158.12654
chr6	7503582	7764755	7688418	50	-1499.75049
chr6	7764757	7857834	7822197	50	-1215.79951
chr6	7857838	7958627	7922905	50	-1246.66004
chr6	7958672	8010840	7977502	50	-955.46099
chr6	8010857	8035183	8026068	50	-1127.37947
chr6	8035332	8062426	8048117	50	-1085.26079
chr6	8062430	8080823	8072886	50	-1035.40533
chr6	8080834	8104573	8090171	50	-861.09216
chr6	8105147	8160419	8138832	50	-965.46825
chr6	8161177	8189835	8181863	50	-867.56959
chr6	8189849	8203712	8196555	50	-1098.56947
chr6	8203839	8247693	8225061	50	-860.98992
chr6	8247744	8324544	8303596	50	-868.16000
chr6	8326473	8415237	8392953	50	-1063.82708
chr6	8415292	8468638	8438005	50	-1030.87647
chr6	8468660	8593094	8518186	50	-1070.39066
chr6	8595480	8731684	8686285	50	-844.95823
chr6	8731688	8882853	8816242	50	-1151.47235
chr6	8882869	9000998	8946648	50	-951.08638
chr6	9001018	9148856	9057285	50	-1002.15276
chr6	9148857	9191877	9173027	50	-886.02123
chr6	9195752	9268400	9231709	50	-1214.70088
chr6	9268424	9480049	9368941	50	-1025.56681
chr6	9480060	9605763	9559246	50	-887.55214
chr6	9606606	9628259	9616514	50	-893.52914
chr6	9628260	9697733	9644464	50	-842.53052
chr6	9700693	9768073	9739214	50	-929.77831
chr6	9768397	9832376	9784465	50	-685.44153
