scaffold	start	end	mid	sites	lnL
chr22	140	10085	1961	50	-1672.40083
chr22	10096	98038	45971	50	-1556.41348
chr22	98039	140661	120913	50	-1536.94098
chr22	142833	189002	159274	50	-1493.02932
chr22	192909	206690	198872	50	-1497.78675
chr22	206697	280489	226314	50	-1245.54056
chr22	291302	467195	383363	50	-1284.52273
chr22	467252	535473	516347	50	-1519.42487
chr22	535489	547282	540060	50	-1376.93670
chr22	547293	580046	562811	50	-1660.18301
chr22	580050	604331	593921	50	-1466.25635
chr22	604366	622769	611084	50	-1486.72115
chr22	639601	687117	676161	50	-1450.30690
chr22	689776	731246	713653	50	-1632.18074
chr22	731345	750842	742070	50	-1383.88676
chr22	751104	759086	754772	50	-1139.99848
chr22	759101	765453	762584	50	-1353.79179
chr22	765510	773928	770146	50	-1476.64268
chr22	774274	790168	782195	50	-1153.87149
chr22	790194	797089	793296	50	-1120.80702
chr22	797150	816748	805023	50	-1514.34073
chr22	816901	831209	824789	50	-1312.88605
chr22	832210	850339	840661	50	-1740.81043
chr22	851349	877527	866748	50	-1814.11310
chr22	877530	900175	888157	50	-1799.34370
chr22	900197	957486	933811	50	-1473.33268
chr22	957497	985839	968500	50	-1531.07866
chr22	986132	1012489	999371	50	-1322.33403
chr22	1012494	1048466	1036224	50	-1398.11214
chr22	1050222	1068287	1060166	50	-1682.21688
chr22	1068764	1093478	1084017	50	-1673.14626
chr22	1094314	1112163	1103642	50	-1444.43567
chr22	1112240	1126915	1120361	50	-1430.81251
chr22	1127540	1170147	1143241	50	-1476.65345
chr22	1170156	1183780	1178457	50	-1568.24236
chr22	1184281	1199642	1190723	50	-1248.84087
chr22	1199671	1238790	1213819	50	-1336.38822
chr22	1238808	1263883	1250675	50	-1267.79377
chr22	1263937	1304113	1281918	50	-1188.80513
chr22	1304129	1337496	1327258	50	-1141.15304
chr22	1337497	1363948	1352663	50	-1408.18212
chr22	1363971	1410278	1386867	50	-1734.50150
chr22	1412534	1524746	1468693	50	-1561.36547
chr22	1525084	1623748	1561892	50	-1377.57812
chr22	1623749	1647718	1637491	50	-2132.28682
chr22	1647724	1855710	1787746	50	-1760.55257
chr22	1855717	2051946	1924604	50	-1810.87415
chr22	2052688	2224159	2110186	50	-1659.85415
chr22	2225622	2368408	2273053	50	-1673.86613
chr22	2375933	2548531	2465679	50	-1421.06118
chr22	2548556	2603736	2575241	50	-2046.54875
chr22	2603797	2774432	2658253	50	-1863.09011
chr22	2809758	3048909	2923943	50	-1387.66815
chr22	3056131	3145179	3096476	50	-1338.16235
chr22	3152152	3277790	3204900	50	-839.70740
chr22	3317499	3410333	3383135	50	-1211.19490
chr22	3410335	3521202	3450215	50	-1024.65574
chr22	3521246	3630041	3581437	50	-1153.72664
