scaffold	start	end	mid	sites	lnL
chr28	5018	161501	84958	50	-553.53290
chr28	161516	219305	189039	50	-433.98929
chr28	219338	303841	263277	50	-453.54783
chr28	304724	348467	343060	50	-887.44734
chr28	348474	416622	378981	50	-983.79881
chr28	417373	451434	433776	50	-928.24987
chr28	451482	494589	472108	50	-834.38004
chr28	496742	518395	509970	50	-715.74573
chr28	519586	533097	526082	50	-766.61856
chr28	533102	551105	542786	50	-634.65226
chr28	551231	591815	571397	50	-771.08976
chr28	594649	648709	615815	50	-749.99716
chr28	648762	707524	679438	50	-810.33641
chr28	707525	737890	726979	50	-869.62238
chr28	737930	745653	740843	50	-590.22722
chr28	745668	778478	760567	50	-694.28800
chr28	778584	806670	792034	50	-799.31316
chr28	807268	832558	824926	50	-1695.56781
chr28	832642	864200	842834	50	-1112.23795
chr28	864362	916974	891072	50	-1014.26937
chr28	916977	917912	917250	50	-574.99385
chr28	917918	969469	940742	50	-1067.43330
chr28	969693	1008552	988611	50	-992.22378
chr28	1008636	1068264	1027827	50	-1243.25600
chr28	1069572	1092242	1079625	50	-1006.99930
chr28	1092279	1206854	1148582	50	-1277.54306
chr28	1206856	1270917	1235509	50	-1695.03246
chr28	1270932	1408001	1339723	50	-1638.38196
chr28	1408005	1431787	1418501	50	-1220.70380
chr28	1432215	1448925	1439065	50	-1441.09279
chr28	1449154	1493986	1470842	50	-1380.37753
chr28	1494326	1519038	1507902	50	-1229.78293
chr28	1519039	1541270	1532943	50	-1105.59753
chr28	1541669	1564233	1555460	50	-1699.63912
chr28	1564327	1595571	1576472	50	-1484.56887
chr28	1595600	1637527	1608510	50	-1204.04368
chr28	1637688	1670182	1651209	50	-1312.97562
chr28	1678329	1735992	1705373	50	-1675.46896
chr28	1739426	1786891	1757102	50	-1208.66744
chr28	1787886	1824051	1812801	50	-1352.43265
chr28	1824207	1851458	1838957	50	-1498.37686
chr28	1851467	1939720	1881066	50	-1413.02315
chr28	1941153	1984964	1970461	50	-1598.55184
chr28	1984966	2062515	2011059	50	-1481.23815
chr28	2063315	2108081	2089564	50	-1158.06285
chr28	2108154	2172617	2140137	50	-1615.86696
chr28	2172686	2266016	2232571	50	-2038.14910
chr28	2272452	2309312	2291708	50	-1374.57289
chr28	2309326	2334740	2322916	50	-1202.95661
chr28	2334776	2364453	2348738	50	-1361.12414
chr28	2364849	2387133	2373289	50	-1060.64170
chr28	2387169	2438890	2422333	50	-1108.25056
chr28	2438915	2520620	2477437	50	-1838.29746
chr28	2528989	2627461	2587082	50	-1396.81694
chr28	2629223	2659250	2650755	50	-1557.19126
chr28	2660933	2753515	2700737	50	-1198.37678
chr28	2753520	2785418	2775968	50	-1156.35543
chr28	2785497	2807354	2797127	50	-1343.44132
chr28	2810544	2830894	2818841	50	-1577.05137
chr28	2830900	2871125	2852916	50	-1571.22046
chr28	2871130	2888728	2882068	50	-1219.39308
chr28	2888871	2940603	2909802	50	-1558.44310
chr28	2940625	2978881	2962522	50	-1348.93100
chr28	2978925	3000926	2991429	50	-1173.87064
chr28	3000928	3012138	3008380	50	-1449.33842
chr28	3012623	3033804	3020224	50	-1325.02193
chr28	3033825	3067312	3045809	50	-1297.20948
chr28	3070517	3084992	3076566	50	-1329.30512
chr28	3085247	3112643	3096618	50	-1412.56222
chr28	3112644	3144833	3128995	50	-1511.77820
chr28	3144839	3162277	3152521	50	-1532.15645
chr28	3163224	3193837	3182073	50	-1382.42822
chr28	3195302	3225475	3210400	50	-1547.32189
chr28	3225523	3253801	3237491	50	-1557.92266
chr28	3254216	3290538	3269172	50	-1227.72792
chr28	3290545	3338062	3316175	50	-1225.16164
chr28	3338074	3382721	3359869	50	-1320.76553
chr28	3384734	3404231	3397955	50	-1323.07589
