scaffold	start	end	mid	sites	lnL
chr26	279	100510	41761	50	-885.87843
chr26	106216	126889	117703	50	-668.35677
chr26	126959	167319	141849	50	-993.38426
chr26	169009	198876	183962	50	-1091.01311
chr26	199034	214025	206527	50	-992.44884
chr26	214056	262013	228545	50	-1151.35748
chr26	262027	282504	276613	50	-1091.31824
chr26	282620	302487	291404	50	-1379.46392
chr26	302528	333927	321799	50	-1021.79046
chr26	334195	353501	343184	50	-1256.62664
chr26	353530	408268	377280	50	-1140.41326
chr26	409602	440135	422053	50	-1515.17026
chr26	440696	473226	456698	50	-1135.33524
chr26	473228	500085	484983	50	-1268.17664
chr26	500323	524944	511652	50	-1290.48166
chr26	524953	548619	536265	50	-1506.60655
chr26	548633	583055	566053	50	-1314.76379
chr26	583580	619321	598602	50	-1279.38403
chr26	620016	661828	640984	50	-1177.53726
chr26	662518	691779	673484	50	-2032.03269
chr26	691789	714090	701042	50	-1540.44895
chr26	714350	764609	729689	50	-1127.03310
chr26	764612	809559	782769	50	-1386.21667
chr26	809581	879423	839768	50	-1428.79265
chr26	886327	957726	922740	50	-1353.46248
chr26	957836	1003089	977412	50	-1525.78325
chr26	1003213	1037042	1017322	50	-1250.60197
chr26	1037087	1079402	1057999	50	-1678.08802
chr26	1080838	1112728	1095018	50	-1627.93711
chr26	1114946	1175106	1153605	50	-1608.78559
chr26	1175312	1182033	1178396	50	-1221.20146
chr26	1182036	1221733	1195160	50	-1355.49313
chr26	1224144	1256097	1239952	50	-1493.49419
chr26	1256098	1295548	1282496	50	-1179.85504
chr26	1295556	1313942	1303692	50	-1315.36135
chr26	1315567	1345888	1331409	50	-1191.34168
chr26	1353196	1435283	1384867	50	-1453.89005
chr26	1435342	1467606	1452648	50	-1409.13821
chr26	1467612	1492180	1481436	50	-1695.91556
chr26	1492196	1510308	1499102	50	-1445.90786
chr26	1513158	1532088	1521976	50	-1273.37340
chr26	1532108	1550289	1542503	50	-1420.11275
chr26	1550366	1574149	1563780	50	-1451.84533
chr26	1574202	1606831	1585301	50	-1453.90120
chr26	1607182	1616179	1612267	50	-1306.47785
chr26	1616204	1642312	1629455	50	-1575.96527
chr26	1642577	1665209	1654940	50	-1153.42012
chr26	1666444	1685712	1676823	50	-1244.64732
chr26	1685857	1709966	1698514	50	-1311.75675
chr26	1710041	1733569	1722477	50	-1175.66001
chr26	1733747	1759553	1745948	50	-1435.05277
chr26	1759600	1771814	1764637	50	-1317.38934
chr26	1771820	1817533	1793698	50	-1724.56154
chr26	1831527	1879421	1853230	50	-1375.88799
chr26	1879730	1967827	1931974	50	-1507.81546
chr26	1968866	2018489	1993519	50	-1120.45871
chr26	2018780	2114893	2055868	50	-1603.06968
chr26	2114937	2245273	2167530	50	-1607.81711
chr26	2249472	2354982	2313689	50	-2043.55044
chr26	2354989	2673513	2471263	50	-1527.74132
chr26	2684845	3002836	2773900	50	-1972.67848
chr26	3018278	3169568	3091630	50	-643.09054
