scaffold	start	end	mid	sites	lnL
chr13	2178	44240	26971	50	-567.59580
chr13	45157	113824	76553	50	-653.63354
chr13	118877	176838	156890	50	-659.31119
chr13	176924	201566	187315	50	-611.15822
chr13	202111	235628	217686	50	-625.74530
chr13	235632	286722	260146	50	-622.40378
chr13	286783	297573	290215	50	-964.53910
chr13	297598	310535	304325	50	-464.76623
chr13	310560	331200	321778	50	-475.48471
chr13	331509	368267	346171	50	-653.88198
chr13	369522	455029	403755	50	-632.51755
chr13	457474	523573	492624	50	-440.46285
chr13	523588	597478	576631	50	-447.42330
chr13	598101	656077	626275	50	-495.07597
chr13	656115	718266	691679	50	-491.97936
chr13	721966	788148	753749	50	-574.18594
chr13	788158	900259	821036	50	-950.99935
chr13	901691	1010737	950308	50	-474.38427
chr13	1010748	1041523	1014631	50	-841.98800
chr13	1041537	1078937	1046394	50	-884.81334
chr13	1078952	1166274	1134459	50	-1013.68815
chr13	1166275	1253070	1217839	50	-1034.35876
chr13	1254073	1295323	1269727	50	-646.95501
chr13	1295475	1325984	1312830	50	-812.35992
chr13	1325995	1391690	1342230	50	-782.64298
chr13	1391721	1450664	1417755	50	-837.78869
chr13	1450670	1461541	1453605	50	-1649.81973
chr13	1461543	1603438	1527934	50	-1541.93321
chr13	1603442	1672569	1637535	50	-1156.40671
chr13	1672576	1729247	1698556	50	-1170.95311
chr13	1729254	1756742	1742093	50	-1177.66588
chr13	1756766	1791569	1769559	50	-1065.84692
chr13	1791578	1843311	1824697	50	-1127.65266
chr13	1844900	1861743	1851317	50	-1010.59708
chr13	1861788	1883109	1875588	50	-1060.24502
chr13	1883152	1915397	1895814	50	-1260.41030
chr13	1915773	1940167	1931570	50	-1391.98756
chr13	1940175	2014604	1982863	50	-1849.80098
chr13	2014729	2035712	2024974	50	-1091.55727
chr13	2035716	2043713	2039241	50	-1619.90352
chr13	2043749	2047056	2045518	50	-1309.32087
chr13	2047059	2115011	2069350	50	-1464.89407
chr13	2120838	2179692	2166154	50	-1623.59585
chr13	2179695	2195107	2185051	50	-2056.51342
chr13	2199530	2227590	2210846	50	-1371.11301
chr13	2227956	2247821	2237081	50	-1100.55086
chr13	2247946	2271594	2262080	50	-1015.26446
chr13	2271895	2286805	2279254	50	-889.51248
chr13	2286822	2372233	2331684	50	-1379.44274
chr13	2372237	2381201	2378346	50	-968.64008
chr13	2381232	2395103	2387344	50	-1242.08619
chr13	2395168	2435591	2418003	50	-1394.06527
chr13	2436398	2448584	2440636	50	-1101.64530
chr13	2448722	2473385	2462429	50	-1329.18677
chr13	2475235	2514754	2494720	50	-925.59877
chr13	2514815	2534026	2524228	50	-1141.45550
chr13	2534221	2553801	2541245	50	-885.43153
