scaffold	start	end	mid	sites	lnL
chr11	829	204861	108826	150	-3870.93152
chr11	208605	519907	341049	150	-3262.41244
chr11	521143	1248091	943338	150	-2933.31301
chr11	1248113	1301159	1267315	150	-3538.97305
chr11	1302678	1421411	1362243	150	-3636.38242
chr11	1421430	1654084	1537134	150	-3977.52118
chr11	1654233	1856576	1746372	150	-4610.31625
chr11	1856583	2009083	1938196	150	-4810.35238
chr11	2009119	2183789	2109434	150	-4729.96159
chr11	2189537	2261204	2235998	150	-4800.70091
chr11	2261210	2371713	2307364	150	-4260.67586
chr11	2371746	2494764	2425366	150	-4423.71723
chr11	2494772	2636798	2595659	150	-5885.96611
chr11	2636816	2726826	2646562	150	-4490.10046
chr11	2727714	2802805	2763273	150	-3991.63500
chr11	2802812	3151655	3004385	150	-6522.06899
chr11	3151662	3526696	3317653	150	-4914.36908
chr11	3526698	3942279	3758378	150	-5312.53297
chr11	3942295	3989620	3981886	150	-6004.71749
chr11	3989679	4199967	4125876	150	-5025.94748
chr11	4199977	4346113	4272827	150	-4224.02622
chr11	4346153	4521601	4421134	150	-5784.19750
chr11	4525071	4909416	4646613	150	-5397.62148
chr11	4909446	5416531	5215169	150	-5132.39430
chr11	5416759	5809214	5582127	150	-4619.06526
chr11	5809263	6011885	5931952	150	-5529.43245
chr11	6011888	6097452	6069221	150	-5757.97231
chr11	6097457	6116900	6105059	150	-7235.29060
chr11	6116910	6121266	6118904	150	-7725.40522
chr11	6121267	6185587	6150090	150	-6003.66529
chr11	6185606	6415985	6269851	150	-5599.20850
chr11	6416022	6680391	6564012	150	-5351.66084
chr11	6680392	6788747	6735602	150	-4871.72796
chr11	6790533	7089350	6962257	150	-5958.32954
chr11	7089352	7421900	7192673	150	-5184.69637
chr11	7423589	7651204	7548240	150	-5033.73971
chr11	7651211	7858504	7785414	150	-5033.11714
chr11	7858505	8018121	7919710	150	-4498.04088
chr11	8026111	8365381	8220881	150	-4494.42783
chr11	8367362	8892306	8562357	150	-5048.15172
chr11	8904549	9519659	9230978	150	-5691.63255
chr11	9526718	9907164	9701051	150	-5806.94711
chr11	9907174	10152234	10026659	150	-5029.61346
chr11	10152875	10447161	10351173	150	-5053.92576
chr11	10447171	10855914	10692576	150	-5761.93896
chr11	10865163	11105123	10981380	150	-4804.98516
chr11	11105251	11503573	11274496	150	-5615.00597
chr11	11505224	11656477	11590575	150	-5056.73392
chr11	11659071	11746275	11693370	150	-5696.04426
chr11	11746277	11838061	11791849	150	-5174.97822
chr11	11838317	11987940	11938669	150	-5059.41768
chr11	11987957	12085529	12040109	150	-5130.09355
chr11	12085628	12178854	12127699	150	-4801.73284
chr11	12179103	12250738	12222875	150	-5518.66748
chr11	12250743	12352856	12310826	150	-5489.83112
chr11	12352899	12410335	12381520	150	-5166.50760
chr11	12410374	12424001	12421596	150	-5057.77073
chr11	12424008	12481179	12446070	150	-5240.49178
chr11	12481345	12520642	12506309	150	-4779.82599
chr11	12520772	12681600	12599203	150	-5979.97876
chr11	12683063	12740310	12705384	150	-4748.91655
chr11	12740560	12800998	12771277	150	-4850.18576
chr11	12801012	12838913	12826481	150	-6268.13459
chr11	12838918	12846836	12843425	150	-7385.11225
chr11	12846837	12894140	12864812	150	-6412.33030
chr11	12895775	12995937	12946833	150	-5158.48111
chr11	12998691	13068976	13040856	150	-5235.62078
chr11	13069146	13102477	13085696	150	-4896.53601
chr11	13102723	13137785	13120491	150	-4948.79712
chr11	13138055	13200873	13163987	150	-5171.97300
chr11	13201729	13248852	13226878	150	-5087.00899
chr11	13249011	13288465	13269557	150	-5473.33214
chr11	13289000	13309679	13305021	150	-6157.30009
chr11	13309680	13336534	13325550	150	-5592.59999
chr11	13337446	13406409	13368387	150	-5265.78209
chr11	13406751	13442581	13432061	150	-6272.09797
chr11	13442586	13443870	13443178	150	-5176.65227
chr11	13443885	13470709	13451452	150	-4792.84400
chr11	13471647	13519729	13497029	150	-4918.70273
chr11	13521762	13609949	13564146	150	-5555.84105
chr11	13609966	13698176	13637544	150	-5504.66971
chr11	13701006	13790688	13735885	150	-6060.59441
chr11	13791220	13875187	13833336	150	-5229.74805
chr11	13875375	13911009	13894845	150	-5557.98052
chr11	13912849	13980517	13939776	150	-5495.67254
chr11	13981067	14043232	14008018	150	-6124.57911
chr11	14044218	14122269	14087550	150	-5027.05463
chr11	14122324	14167925	14138085	150	-4702.87179
chr11	14169295	14467019	14230456	150	-4977.43477
chr11	14472358	14826724	14696296	150	-5699.82486
chr11	14826732	15087671	14945009	150	-5881.36497
chr11	15090118	15378512	15229730	150	-5594.69885
chr11	15383187	15690797	15541304	150	-5770.88702
chr11	15690806	15943855	15829941	150	-5990.18392
chr11	15944041	16075190	16056517	150	-5532.48593
chr11	16075192	16077263	16076151	150	-5653.26254
chr11	16077265	16078768	16077944	150	-6478.49511
chr11	16078769	16267093	16163771	150	-5703.47833
chr11	16267097	17011235	16631071	150	-5749.88954
chr11	17011238	17233015	17108477	150	-5370.19516
chr11	17233019	17667556	17412027	150	-6363.85983
chr11	17667558	18092098	17958087	150	-6018.32774
chr11	18092548	18178933	18131501	150	-5182.87297
chr11	18179746	18400696	18273299	150	-6077.48279
chr11	18402401	18706175	18534464	150	-5533.57588
chr11	18706295	18935362	18821132	150	-6081.51617
chr11	18935395	19062514	19008046	150	-4680.72000
chr11	19062529	19187671	19126080	150	-5225.89788
chr11	19191647	19299712	19254024	150	-5751.84802
chr11	19299713	19381973	19345847	150	-5621.97399
chr11	19381986	19458121	19423542	150	-5788.49908
chr11	19458163	19494157	19472287	150	-5138.65806
chr11	19494163	19598454	19532218	150	-5202.50618
chr11	19598490	19673046	19620336	150	-5150.16979
chr11	19673197	19848056	19755475	150	-4478.18649
chr11	19860820	20005167	19929434	150	-4402.44102
chr11	20005637	20105979	20049607	150	-4193.49875
chr11	20106516	20234858	20186499	150	-3258.17375
chr11	20235065	20355399	20294661	150	-2052.67206
