scaffold	start	end	mid	sites	lnL
chr18	5998	267974	186421	150	-2524.33742
chr18	268229	318872	294418	150	-2169.30201
chr18	318919	360214	342496	150	-2086.67680
chr18	362783	431103	394592	150	-2806.95319
chr18	431109	488772	458314	150	-3407.00529
chr18	489130	544073	513279	150	-3823.64901
chr18	544957	645941	588812	150	-3984.20349
chr18	646205	739958	681231	150	-3914.69658
chr18	741854	805947	772237	150	-4215.31080
chr18	805954	927250	864145	150	-3739.07890
chr18	927259	999116	963925	150	-4314.49349
chr18	999654	1086921	1035337	150	-5398.94205
chr18	1086922	1168609	1130779	150	-5323.89551
chr18	1170430	1272491	1233207	150	-4936.07789
chr18	1272504	1421861	1305194	150	-5532.02780
chr18	1422052	2309073	1795619	150	-5619.85474
chr18	2309131	2623340	2474562	150	-5867.45417
chr18	2624824	2745301	2687428	150	-5274.84615
chr18	2745346	2982994	2839894	150	-5594.35076
chr18	2984742	3306143	3189725	150	-5404.54590
chr18	3306173	3620678	3432146	150	-5608.32522
chr18	3623156	3775800	3697557	150	-5161.71057
chr18	3775884	3934380	3855709	150	-5299.27773
chr18	3935616	4045280	3984938	150	-5661.77125
chr18	4048751	4244911	4171539	150	-5613.93475
chr18	4244981	4350362	4291786	150	-5096.58217
chr18	4350610	4462315	4401459	150	-5422.51932
chr18	4462322	4681744	4562687	150	-5494.48995
chr18	4690559	4870557	4804560	150	-6107.30383
chr18	4870794	5179250	5001618	150	-4786.05967
chr18	5187221	5688363	5444017	150	-6338.89827
chr18	5688453	5900139	5816832	150	-5363.92473
chr18	5900297	6130417	6010737	150	-5449.67136
chr18	6137477	6285246	6228959	150	-5341.12992
chr18	6285260	6346914	6318035	150	-4798.29788
chr18	6348632	6405214	6376262	150	-5668.36806
chr18	6405218	6458191	6428935	150	-6019.94194
chr18	6458455	6525823	6496717	150	-5926.26932
chr18	6526270	6574133	6554722	150	-5411.10597
chr18	6574138	6629075	6598806	150	-5576.49218
chr18	6630074	6716918	6673307	150	-5522.42450
chr18	6716932	6856518	6788001	150	-5496.08637
chr18	6856721	6925670	6892851	150	-5430.85045
chr18	6925719	6990431	6953205	150	-5221.50123
chr18	6990447	7088943	7039675	150	-6381.60027
chr18	7089081	7162099	7133234	150	-5818.91635
chr18	7162315	7239529	7191420	150	-5439.77579
chr18	7240161	7340615	7286149	150	-6687.07008
chr18	7341336	7426760	7378764	150	-5821.92545
chr18	7426761	7509783	7463534	150	-5341.50544
chr18	7510057	7586651	7541121	150	-4834.36356
chr18	7586663	7639995	7613430	150	-5875.96082
chr18	7640011	7691129	7666694	150	-5035.37177
chr18	7691296	7725549	7703877	150	-6930.56850
chr18	7725599	7854654	7777268	150	-5813.62626
chr18	7854672	8083498	7959441	150	-4900.13979
chr18	8096909	8341720	8206529	150	-5891.99978
chr18	8347751	8419013	8393818	150	-5306.55505
chr18	8419017	8573641	8491439	150	-5538.42382
chr18	8573934	8815593	8684719	150	-5265.58085
chr18	8827790	9095738	8928232	150	-6120.67925
chr18	9095746	9308135	9196552	150	-5895.53705
chr18	9318020	9568308	9476677	150	-6359.57306
chr18	9568369	9662236	9608907	150	-6414.20285
chr18	9662238	9751390	9698942	150	-6486.21069
chr18	9751952	9812459	9778512	150	-5119.02115
chr18	9812472	9837521	9833339	150	-5895.91396
chr18	9837522	9854103	9846462	150	-5811.94351
chr18	9854118	9873817	9858191	150	-5641.95754
chr18	9873836	9991223	9924990	150	-5799.50128
chr18	9991338	10046742	10019468	150	-5475.37155
chr18	10046869	10116588	10082612	150	-5104.22459
chr18	10118686	10206925	10158343	150	-5691.84129
chr18	10206927	10315059	10241914	150	-6148.06333
chr18	10315198	10506283	10413175	150	-5309.34416
chr18	10506296	10621272	10557209	150	-5476.50379
chr18	10621883	10707766	10660009	150	-5242.46819
chr18	10708098	10789285	10751441	150	-5250.65321
chr18	10789306	10856621	10816734	150	-4639.38139
chr18	10856638	10941015	10900907	150	-4478.20933
chr18	10941044	11050961	10994524	150	-4744.86619
chr18	11051762	11127722	11100825	150	-5102.86975
chr18	11127949	11206895	11156343	150	-5362.62221
chr18	11206930	11366341	11262897	150	-4128.33851
chr18	11368325	11527486	11457401	150	-2760.84331
