scaffold	start	end	mid	sites	lnL
chr26	279	167319	100438	150	-3919.15094
chr26	169009	262013	206345	150	-4585.34208
chr26	262027	333927	296605	150	-4939.24560
chr26	334195	440135	380839	150	-5321.55794
chr26	440696	524944	484444	150	-5051.41521
chr26	524953	619321	566973	150	-5576.42434
chr26	620016	714090	671836	150	-6305.34287
chr26	714350	879423	784076	150	-5574.43482
chr26	886327	1037042	972491	150	-5591.97054
chr26	1037087	1175106	1102207	150	-6485.45990
chr26	1175312	1256097	1204503	150	-5790.33795
chr26	1256098	1345888	1305866	150	-5240.60863
chr26	1353196	1492180	1439650	150	-6027.66218
chr26	1492196	1550289	1521194	150	-5710.68195
chr26	1550366	1616179	1587116	150	-5788.70216
chr26	1616204	1685712	1653739	150	-5227.09469
chr26	1685857	1759553	1722313	150	-5528.72353
chr26	1759600	1879421	1803855	150	-6005.32796
chr26	1879730	2114893	1993787	150	-5580.67803
chr26	2114937	2673513	2317494	150	-6816.08650
chr26	2684845	3180437	3013874	150	-6622.98915
chr26	3180439	3329898	3235857	150	-5190.08145
chr26	3330594	3412856	3374687	150	-2563.11343
chr26	3412863	3528041	3469733	150	-2898.88994
chr26	3528083	3649610	3595289	150	-2778.94270
chr26	3650734	3762687	3698690	150	-3092.63463
chr26	3777137	3865955	3837776	150	-2899.30230
chr26	3867477	3962079	3902032	150	-2937.08851
chr26	3962140	4099461	4036661	150	-4181.59718
chr26	4099466	4140883	4120056	150	-5099.81076
chr26	4141244	4239557	4192663	150	-3304.87748
chr26	4239728	4312779	4276104	150	-3781.31697
chr26	4312809	4366065	4339349	150	-4283.30047
chr26	4367185	4410011	4387192	150	-3866.88306
chr26	4410017	4478083	4446477	150	-4955.34160
chr26	4478088	4573647	4531899	150	-4494.95374
chr26	4573964	4703524	4629970	150	-5534.94892
chr26	4705274	4758711	4747707	150	-6395.55443
chr26	4758810	4884964	4809110	150	-5826.62813
chr26	4885425	4981885	4926869	150	-5816.14918
chr26	4983207	5096584	5041218	150	-6811.81495
chr26	5096619	5140853	5133292	150	-6103.31880
chr26	5140863	5144977	5143256	150	-6707.16491
chr26	5144979	5157888	5147736	150	-5938.95465
chr26	5157891	5303219	5234292	150	-5623.86376
chr26	5304064	5356739	5326631	150	-5573.03868
chr26	5356945	5509838	5419641	150	-5763.50127
chr26	5509851	5649168	5595243	150	-5714.56685
chr26	5649214	5878833	5769868	150	-6171.41052
chr26	5879107	6074268	5965694	150	-6441.48616
chr26	6076897	6359235	6213194	150	-6543.80254
