scaffold	start	end	mid	sites	lnL
chr13	2178	176838	86805	150	-2512.43118
chr13	176924	286722	221716	150	-2260.59322
chr13	286783	331200	305439	150	-2452.79395
chr13	331509	523573	414183	150	-2367.08169
chr13	523588	718266	631528	150	-1917.09314
chr13	721966	1010737	841698	150	-2696.03960
chr13	1010748	1166274	1065161	150	-4321.65661
chr13	1166275	1325984	1266799	150	-3518.09420
chr13	1325995	1461541	1404530	150	-4588.85358
chr13	1461543	1729247	1621342	150	-5256.50799
chr13	1729254	1843311	1778783	150	-4747.64371
chr13	1844900	1915397	1874240	150	-4865.27804
chr13	1915773	2035712	1979802	150	-6013.33904
chr13	2035716	2115011	2051370	150	-6051.00011
chr13	2120838	2227590	2187351	150	-7312.96477
chr13	2227956	2286805	2259472	150	-4620.08612
chr13	2286822	2395103	2365791	150	-5172.42799
chr13	2395168	2473385	2440356	150	-5372.61373
chr13	2475235	2553801	2520064	150	-4370.74022
chr13	2553804	2623922	2582415	150	-5454.70533
chr13	2624269	2691909	2656461	150	-4711.79646
chr13	2691914	2755655	2721889	150	-5220.02202
chr13	2756069	2809500	2781180	150	-5395.36060
chr13	2809531	2864163	2838620	150	-5738.53051
chr13	2864270	2959141	2908865	150	-5327.41232
chr13	2961761	3032563	3003337	150	-5033.58578
chr13	3032655	3154904	3072483	150	-5207.30872
chr13	3154932	3595217	3370637	150	-5566.92378
chr13	3595220	3888178	3773342	150	-5480.59802
chr13	3888188	3949571	3934423	150	-4637.87132
chr13	3949572	4054879	4002730	150	-4107.81706
chr13	4055011	4430392	4160928	150	-4806.79865
chr13	4443423	5096166	4732231	150	-5101.62865
chr13	5096315	5831186	5564641	150	-5501.45254
chr13	5831199	6667786	6156710	150	-4821.80374
chr13	6668438	6943900	6858401	150	-5153.46059
chr13	6948205	7040720	6993790	150	-5292.48555
chr13	7040913	7197179	7126482	150	-4744.26762
chr13	7197189	7246844	7220882	150	-5126.28280
chr13	7249824	7355091	7307825	150	-5317.36767
chr13	7355426	7470529	7405761	150	-4390.78161
chr13	7470634	7769883	7603852	150	-4926.75787
chr13	7771400	8044241	7903852	150	-4850.78187
chr13	8052300	8231412	8156557	150	-5661.18617
chr13	8231511	8365865	8298261	150	-5613.40090
chr13	8365873	8485763	8439183	150	-5063.26469
chr13	8485764	8640379	8562223	150	-6121.92965
chr13	8640485	8824566	8709607	150	-4455.78188
chr13	8824567	8996921	8926791	150	-5207.59455
chr13	8996925	9144511	9077915	150	-5712.99051
chr13	9144821	9286482	9208669	150	-5703.35530
chr13	9286483	9495588	9372916	150	-5615.46169
chr13	9495635	9885119	9748348	150	-4789.50890
chr13	9885120	10003165	9950318	150	-4848.53809
chr13	10004366	10124726	10076121	150	-6123.18698
chr13	10124730	10274696	10183195	150	-5256.40237
chr13	10274907	10422146	10355384	150	-5700.27953
chr13	10422378	10559973	10478522	150	-5383.81531
chr13	10560016	10769220	10674610	150	-5315.34994
chr13	10773491	10945816	10891948	150	-5140.11791
chr13	10945865	11063268	11015915	150	-5156.48410
chr13	11063272	11164307	11109364	150	-5734.61283
chr13	11165004	11204697	11184994	150	-5165.40457
chr13	11204701	11238983	11222461	150	-4752.36373
chr13	11239007	11304566	11280864	150	-5087.94016
chr13	11304617	11344717	11324308	150	-5935.46491
chr13	11344747	11390208	11362064	150	-5869.48183
chr13	11390277	11450307	11418501	150	-5225.55689
chr13	11451735	11529572	11487196	150	-5599.57676
chr13	11530196	11572786	11554172	150	-4984.90718
chr13	11572788	11603174	11587933	150	-4962.81468
chr13	11603184	11650091	11625565	150	-4752.03701
chr13	11650227	11711196	11677039	150	-5731.82905
chr13	11711479	11749843	11731942	150	-6220.53645
chr13	11749857	11835587	11782746	150	-5396.52610
chr13	11836320	12043405	11938854	150	-5660.79881
chr13	12047028	12322359	12194285	150	-5491.46274
chr13	12322739	12422868	12386644	150	-4686.87665
chr13	12423161	12502759	12466132	150	-6011.26094
chr13	12502767	12627813	12561660	150	-6071.92793
chr13	12627838	12705826	12669295	150	-5453.65428
chr13	12705857	12967088	12812936	150	-5645.78055
chr13	12975264	13310576	13165979	150	-5298.64441
chr13	13315041	13431079	13382588	150	-5259.50353
chr13	13434381	13670988	13535331	150	-6099.88731
chr13	13671107	14027909	13821281	150	-5454.24852
chr13	14029880	14254586	14161140	150	-5982.34123
chr13	14255650	14351525	14317529	150	-6058.53673
chr13	14353320	14399386	14378999	150	-5183.05048
chr13	14399900	14433680	14412388	150	-4904.63003
chr13	14433687	14479385	14456120	150	-5363.18430
chr13	14479471	14529223	14497813	150	-5344.40659
chr13	14529355	14613066	14565676	150	-5192.81814
chr13	14613095	14665257	14646075	150	-4902.11122
chr13	14665285	14703061	14679804	150	-5021.15931
chr13	14703688	14736091	14720015	150	-5898.75420
chr13	14737302	14887529	14797077	150	-5817.11598
chr13	14887601	15372538	15139776	150	-5729.46126
chr13	15372581	15633286	15491663	150	-6085.77429
chr13	15633305	15896005	15754927	150	-6157.09828
chr13	15896008	16102578	16000290	150	-5509.77280
chr13	16104332	16273253	16194869	150	-5435.25443
chr13	16274043	16363504	16318355	150	-5901.70202
chr13	16364369	16445628	16419600	150	-5847.05326
chr13	16445707	16543477	16483666	150	-5207.09911
chr13	16543484	16742536	16632548	150	-6003.29292
chr13	16742546	16885064	16815266	150	-5163.58841
chr13	16885110	17018795	16944040	150	-5558.73262
chr13	17019571	17115802	17064857	150	-5473.42560
chr13	17116916	17218164	17159881	150	-5564.96550
chr13	17219811	17326173	17280442	150	-5205.18951
chr13	17326211	17397529	17362695	150	-5900.97939
chr13	17397540	17518864	17457099	150	-5436.50303
chr13	17518940	17578736	17553874	150	-6035.63412
chr13	17579014	17618686	17593859	150	-4539.82218
chr13	17618699	17703512	17664621	150	-4465.31353
chr13	17703636	17739896	17723070	150	-3892.63746
chr13	17740063	17787757	17765874	150	-3891.69961
chr13	17787785	17987397	17845274	150	-2958.64670
