scaffold	start	end	mid	sites	lnL
chr8	722	91194	45394	150	-4870.33307
chr8	91204	186829	139194	150	-5961.64739
chr8	188274	298137	237448	150	-6858.40813
chr8	299618	435607	392681	150	-5075.66235
chr8	435612	604055	505043	150	-6288.32322
chr8	605437	683160	667145	150	-5846.18670
chr8	683187	747295	689625	150	-6667.83543
chr8	748936	975639	841615	150	-5962.56551
chr8	975640	1458854	1246873	150	-5811.63376
chr8	1458867	1910144	1739529	150	-5921.33469
chr8	1911048	2156110	2026323	150	-5709.89282
chr8	2159434	2547999	2360158	150	-5170.47033
chr8	2552514	2952026	2714472	150	-4856.13092
chr8	2952068	3250984	3090402	150	-4931.51345
chr8	3253075	3567499	3427195	150	-6209.74270
chr8	3577189	3947982	3767224	150	-5819.23037
chr8	3951730	4217610	4079431	150	-5536.59418
chr8	4217680	4427879	4326862	150	-5529.41479
chr8	4427993	4556928	4507058	150	-5307.28066
chr8	4556929	4657838	4597118	150	-5793.42416
chr8	4657843	4726959	4685359	150	-5472.62967
chr8	4726963	4910726	4813187	150	-5397.27433
chr8	4910730	5117144	5013756	150	-5551.99584
chr8	5122918	5260113	5188789	150	-5274.46192
chr8	5261650	5528086	5371145	150	-5966.54439
chr8	5528087	5693951	5610137	150	-5435.26317
chr8	5694159	5962392	5820774	150	-5799.21754
chr8	5990234	6626999	6288385	150	-5092.90074
chr8	6628349	7101912	6920838	150	-5032.18764
chr8	7101918	7322290	7223239	150	-4637.95458
chr8	7341664	7559308	7440380	150	-5083.46090
chr8	7561295	7780416	7664408	150	-4142.16216
chr8	7782126	8008024	7884236	150	-4858.08387
chr8	8009726	8152738	8095194	150	-5513.45094
chr8	8153058	8221325	8186173	150	-5425.43583
chr8	8221453	8355981	8283826	150	-5504.62750
chr8	8357986	8483471	8435465	150	-5313.78515
chr8	8483594	8575775	8514412	150	-5062.29413
chr8	8575831	8632748	8611799	150	-5164.60649
chr8	8632791	8672743	8652124	150	-4753.24386
chr8	8672754	8832925	8724351	150	-5225.81082
chr8	8832959	9032914	8973566	150	-5716.66921
chr8	9032918	9086728	9060622	150	-4678.52507
chr8	9087042	9184162	9149152	150	-4748.21309
chr8	9184286	9279180	9226534	150	-4926.52164
chr8	9279319	9374556	9304081	150	-4754.46168
chr8	9374597	9456177	9425981	150	-5335.53050
chr8	9456189	9494868	9475744	150	-5116.91362
chr8	9496101	9586527	9530864	150	-4742.98690
chr8	9586534	9641713	9616389	150	-5096.59151
chr8	9641871	9685971	9661952	150	-4967.51773
chr8	9685973	9803806	9738499	150	-5002.87209
chr8	9804643	9850851	9826160	150	-3669.79641
chr8	9850864	9913325	9877562	150	-4327.80640
chr8	9913361	9950927	9937740	150	-4369.91362
chr8	9951476	9977323	9961646	150	-4735.73993
chr8	9979016	10014765	9994660	150	-4705.57391
chr8	10015003	10041801	10029370	150	-5152.84908
chr8	10041838	10143843	10068462	150	-5185.36187
chr8	10157813	10264989	10237911	150	-4821.50673
chr8	10264996	10292648	10277906	150	-3486.31251
chr8	10292735	10346625	10318473	150	-4068.06137
chr8	10356630	10524858	10414071	150	-4518.63674
chr8	10524861	10667543	10615284	150	-5041.06895
chr8	10667656	10701325	10685980	150	-4156.64206
chr8	10702259	10726411	10711802	150	-4078.33366
chr8	10726456	10778599	10756088	150	-5096.13651
chr8	10778949	10808637	10793891	150	-3885.23856
chr8	10808909	10963721	10838570	150	-4654.83815
chr8	10963727	11416849	11194884	150	-4589.62222
chr8	11428359	11856143	11631299	150	-4602.78125
chr8	11857602	12983773	12328933	150	-4606.33968
chr8	12983785	13725757	13392532	150	-5021.61337
chr8	13725923	13890029	13813236	150	-4410.48401
chr8	13902727	14061956	13976695	150	-5711.50288
chr8	14062524	14172616	14120101	150	-4600.59273
chr8	14172641	14512851	14356479	150	-4422.97929
chr8	14521737	14761939	14627895	150	-4711.46668
chr8	14761942	15218533	14952037	150	-4474.76306
chr8	15220751	15380249	15300490	150	-5326.09624
chr8	15380290	15605069	15518714	150	-5412.50210
chr8	15606131	15711809	15675054	150	-4914.12391
chr8	15712089	15960007	15848076	150	-5212.46297
chr8	15960020	16242364	16112599	150	-5101.12169
chr8	16242586	16452243	16334707	150	-5387.83869
chr8	16452283	16890126	16695673	150	-5494.75740
chr8	16891034	17195615	17039608	150	-5710.47693
chr8	17195994	17379382	17294610	150	-4539.00591
chr8	17381116	17670451	17510048	150	-5243.54884
chr8	17671971	17949351	17887181	150	-4712.81351
chr8	17949451	18124189	18020595	150	-5157.60395
chr8	18131366	18499767	18343408	150	-5307.90272
chr8	18529302	18965727	18767354	150	-4926.56584
chr8	18971651	19331439	19256548	150	-5975.83365
chr8	19333129	19879990	19602786	150	-4850.57531
chr8	19880017	20199323	20061812	150	-4468.00863
chr8	20199334	20502010	20408826	150	-4453.12949
chr8	20502315	20929876	20688063	150	-5451.00321
chr8	20929881	21374458	21141522	150	-5368.40510
chr8	21374459	21696225	21555748	150	-4779.92488
chr8	21696237	21996408	21863238	150	-4649.48656
