scaffold	start	end	mid	sites	lnL
chr14	632	205506	114142	150	-3334.97807
chr14	207004	257820	233068	150	-3632.63109
chr14	258517	312264	286088	150	-3870.80268
chr14	313186	337926	327174	150	-3792.52353
chr14	339654	382060	360441	150	-3263.35392
chr14	382061	414070	397916	150	-4184.98532
chr14	414239	439020	426447	150	-4334.70091
chr14	439266	476075	457619	150	-4625.46613
chr14	476104	516984	504299	150	-4573.30970
chr14	517102	561245	541998	150	-4437.84095
chr14	561558	586901	575038	150	-4734.15552
chr14	587835	659685	617362	150	-5681.41221
chr14	659696	732475	692062	150	-5580.34780
chr14	732825	795207	765967	150	-6296.21569
chr14	795213	901700	860209	150	-5354.90256
chr14	902715	989646	947217	150	-5698.07533
chr14	989652	1041678	1016221	150	-6050.32220
chr14	1042071	1145192	1086178	150	-5423.57956
chr14	1146991	1231353	1201257	150	-5395.32816
chr14	1231387	1326451	1276874	150	-5043.17289
chr14	1327223	1439926	1386959	150	-5920.52300
chr14	1439968	1665803	1538440	150	-6437.49172
chr14	1665805	2123139	1886265	150	-7241.18703
chr14	2123188	2311361	2250768	150	-6026.56690
chr14	2312436	2381111	2343496	150	-5681.05883
chr14	2381142	2517933	2446182	150	-5928.82869
chr14	2518124	2674956	2609482	150	-6294.89983
chr14	2675071	2781157	2730748	150	-5640.10051
chr14	2782076	2845184	2819199	150	-5757.57705
chr14	2847977	3028621	2964235	150	-5250.22618
chr14	3033387	3179320	3112669	150	-5505.08728
chr14	3179509	3335156	3251529	150	-5800.53806
chr14	3336343	3420958	3393642	150	-5560.84600
chr14	3422604	3535739	3483434	150	-5499.42308
chr14	3535740	3613463	3586316	150	-6070.66944
chr14	3613566	3747125	3676131	150	-5276.25446
chr14	3747161	3881992	3787133	150	-4547.61036
chr14	3882245	4321510	4144341	150	-5608.75673
chr14	4321560	4434385	4363667	150	-5814.80768
chr14	4434419	4538506	4496048	150	-5360.65573
chr14	4538513	4806071	4639069	150	-5432.05228
chr14	4807310	4982192	4908513	150	-4717.02807
chr14	4982200	5050736	5020765	150	-5041.97750
chr14	5050782	5151713	5092358	150	-5301.83616
chr14	5151721	5215206	5187405	150	-4781.67352
chr14	5215667	5282850	5245903	150	-5133.09080
chr14	5282887	5383453	5337583	150	-5873.94746
chr14	5383731	5463940	5424423	150	-5619.47744
chr14	5464230	5650470	5582257	150	-5232.99430
chr14	5656828	5855651	5737482	150	-5976.29893
chr14	5855670	6028803	5939952	150	-4237.28694
chr14	6030248	6196453	6119895	150	-4937.44165
chr14	6197578	6421275	6316843	150	-4801.18151
chr14	6421291	6714781	6543641	150	-5062.60478
chr14	6714782	6927310	6833642	150	-5494.93544
chr14	6929047	7209888	7053438	150	-5509.69405
chr14	7209893	7350035	7285035	150	-5372.39924
chr14	7350036	7525261	7419117	150	-5589.80450
chr14	7525933	7648012	7586080	150	-5160.26294
chr14	7648156	7784384	7694354	150	-5741.41547
chr14	7784385	7906903	7818896	150	-4636.70158
chr14	7915550	8077293	8017347	150	-5423.82799
chr14	8083376	8206808	8124118	150	-5588.05148
chr14	8207110	8277513	8240635	150	-5005.24477
chr14	8277520	8360666	8324199	150	-4947.84178
chr14	8360683	8486873	8418385	150	-5141.79726
chr14	8489132	8608782	8548179	150	-5470.29643
chr14	8608793	8840706	8747559	150	-4828.90358
chr14	8840812	9006886	8913919	150	-5253.58671
chr14	9012374	9330508	9137060	150	-5161.53135
chr14	9330519	9817305	9539469	150	-5287.33445
chr14	9817313	10054492	9954698	150	-5864.91635
chr14	10054808	10300508	10149913	150	-4657.33445
chr14	10300786	10458722	10385684	150	-6113.54615
chr14	10465943	10803249	10676224	150	-5478.58056
chr14	10803487	11044473	10920542	150	-5089.39884
chr14	11044483	11100850	11083112	150	-4694.43238
chr14	11100860	11194658	11136239	150	-4979.75899
chr14	11194730	11356908	11287590	150	-4993.16337
chr14	11357119	11485587	11415622	150	-4912.09985
chr14	11487695	11808865	11636978	150	-5230.25680
chr14	11808873	12455447	12013512	150	-5851.94863
chr14	12455731	13094111	12760680	150	-5862.78584
chr14	13094114	13331338	13239962	150	-5349.48082
chr14	13331573	13479261	13411853	150	-5489.27396
chr14	13479272	13522292	13497743	150	-4807.67549
chr14	13522741	13611033	13571239	150	-6033.60358
chr14	13611034	13651063	13633303	150	-5311.61639
chr14	13651554	13728294	13697316	150	-4293.12320
chr14	13728513	13798034	13769261	150	-5000.42090
chr14	13798245	13855549	13821195	150	-5114.22933
chr14	13855563	13917407	13884864	150	-5482.75950
chr14	13917418	13943998	13925327	150	-4663.62025
chr14	13944012	13966221	13955615	150	-5441.47742
chr14	13966231	14018492	13995629	150	-5865.36204
chr14	14018512	14221568	14108757	150	-5551.73921
chr14	14221580	14310849	14267055	150	-4189.39868
chr14	14310911	14340307	14329778	150	-4209.00556
chr14	14340325	14367185	14354444	150	-4888.49129
chr14	14367197	14471288	14422709	150	-4948.39033
chr14	14471423	14628074	14543806	150	-5320.71190
chr14	14628105	14774559	14704284	150	-5464.25564
chr14	14780110	14880373	14832871	150	-5118.20999
chr14	14880728	15038821	14962382	150	-4742.95782
chr14	15038831	15144226	15093287	150	-4003.83005
chr14	15144310	15201585	15167835	150	-4937.43143
chr14	15201608	15285134	15248991	150	-3613.94620
chr14	15285138	15361937	15317000	150	-3078.88288
chr14	15361967	15431143	15401160	150	-2994.41582
chr14	15431321	15501318	15460201	150	-3420.03076
chr14	15501606	15600977	15550466	150	-3613.27303
chr14	15600990	15725677	15668281	150	-2607.81531
chr14	15728476	15886959	15812328	150	-2621.60896
chr14	15887027	16047521	15967688	150	-2127.74216
chr14	16047715	16161914	16096513	150	-1724.68197
