scaffold	start	end	mid	sites	lnL
chr4	113	275198	116366	150	-3534.44350
chr4	275708	621378	438930	150	-3655.11214
chr4	621571	898749	796857	150	-3692.71692
chr4	898782	1056357	979769	150	-4301.87291
chr4	1056411	1262606	1168652	150	-3259.87281
chr4	1262664	1331337	1297529	150	-3012.81328
chr4	1331340	1459109	1404788	150	-3689.23800
chr4	1459209	1557438	1515932	150	-4762.11029
chr4	1558294	1631730	1602839	150	-3077.64184
chr4	1634354	1695633	1666453	150	-3187.16473
chr4	1695635	1734841	1719650	150	-3629.14195
chr4	1735100	1805619	1762949	150	-4109.18381
chr4	1805620	1903756	1847812	150	-5755.28768
chr4	1903763	2077726	1972093	150	-4560.06058
chr4	2083616	2240183	2175471	150	-3417.92351
chr4	2240200	2497184	2370677	150	-3387.30280
chr4	2497196	2593530	2546953	150	-3494.17218
chr4	2594457	2718496	2644465	150	-3756.46503
chr4	2718504	3125831	2983820	150	-5155.26681
chr4	3126714	3483196	3276730	150	-4811.18116
chr4	3489319	3831887	3692712	150	-4690.83932
chr4	3832181	4222143	4025877	150	-5269.45625
chr4	4224713	4551077	4395150	150	-5055.36440
chr4	4559303	5052006	4839552	150	-4542.09993
chr4	5054251	5557200	5363616	150	-4207.94837
chr4	5557216	5726732	5580410	150	-4502.34926
chr4	5726753	6193935	5962269	150	-4644.33344
chr4	6193944	7241638	6730388	150	-5032.52725
chr4	7241655	8102880	7553615	150	-4852.22904
chr4	8114255	9298055	8941313	150	-5317.75649
chr4	9298076	9410157	9393575	150	-5352.46155
chr4	9410189	9563053	9473451	150	-5579.65684
chr4	9563292	9779656	9660559	150	-5309.10830
chr4	9779723	9898731	9829336	150	-5016.23760
chr4	9899400	10321057	10121272	150	-4542.03645
chr4	10321079	10900678	10633563	150	-5396.35206
chr4	10900744	11152546	11088199	150	-6145.03281
chr4	11152551	11221662	11186008	150	-6470.10872
chr4	11221750	11303970	11247166	150	-5621.51221
chr4	11303978	11428995	11353140	150	-5172.60810
chr4	11429016	11662172	11559070	150	-4891.13215
chr4	11662190	11803340	11746660	150	-5461.23818
chr4	11809293	12331540	11980245	150	-5749.14868
chr4	12331562	12921403	12678777	150	-4948.66308
chr4	12934692	13618544	13260001	150	-4732.60212
chr4	13618789	13972278	13775056	150	-4341.75854
chr4	13972313	14548507	14303887	150	-5103.71862
chr4	14548533	14711971	14597023	150	-6628.38778
chr4	14723737	15003895	14928051	150	-4400.62264
chr4	15003956	15231829	15121817	150	-5061.85619
chr4	15232194	15312804	15277351	150	-4713.01726
chr4	15313560	15403063	15341585	150	-4219.24448
chr4	15403082	16064079	15690541	150	-4346.40446
chr4	16066593	16446933	16271828	150	-3954.35144
chr4	16448692	16699994	16599602	150	-4321.51183
chr4	16700029	17154131	16940858	150	-4002.75385
chr4	17154141	17412035	17320934	150	-4355.17313
chr4	17417714	17499772	17459527	150	-4896.06206
chr4	17500034	17624595	17551590	150	-4146.71776
chr4	17624622	17888215	17729641	150	-4429.77839
chr4	17888256	17950889	17929895	150	-4942.94995
chr4	17953111	18044348	17984317	150	-3242.41451
chr4	18044863	18976237	18449292	150	-4577.74030
chr4	18987779	19517697	19266898	150	-4719.79416
chr4	19517748	19864316	19669394	150	-4251.62698
chr4	19864612	20235391	20090622	150	-4522.69806
chr4	20238435	20714973	20410717	150	-3745.04117
chr4	20721831	21278155	20912966	150	-5518.37583
chr4	21279365	21450254	21370893	150	-5011.71353
chr4	21453145	21533769	21488981	150	-4692.65241
chr4	21535057	21699429	21614816	150	-5317.22865
chr4	21699435	22014730	21823362	150	-3881.76253
chr4	22017542	22352600	22186541	150	-4606.18426
chr4	22353038	22564177	22463206	150	-4735.22767
chr4	22564178	22835047	22756132	150	-4485.89293
chr4	22835076	23004427	22929075	150	-4966.19529
chr4	23004553	23264709	23148837	150	-5008.51027
chr4	23264726	23814275	23449808	150	-5393.66917
chr4	23815424	24122575	23982020	150	-4241.65227
chr4	24122578	24341845	24205954	150	-3388.68033
chr4	24341851	24685757	24533198	150	-4548.05750
chr4	24685769	24864514	24797760	150	-4442.07020
chr4	24865406	24999300	24932178	150	-3642.26537
chr4	24999354	25679596	25265116	150	-4069.11237
chr4	25679782	25861557	25755638	150	-5323.45076
chr4	25861619	25888223	25880960	150	-4048.22032
chr4	25888250	26094277	25981451	150	-4112.30008
chr4	26095561	26383495	26219587	150	-4028.91026
chr4	26383502	26567647	26497768	150	-3910.52336
chr4	26567659	26715816	26644250	150	-4481.95690
chr4	26715853	26767942	26742436	150	-4384.67037
chr4	26768323	26849993	26814171	150	-4478.85099
chr4	26850074	27003156	26902078	150	-4648.73412
chr4	27005155	27095249	27049217	150	-5245.03445
chr4	27095273	27127963	27114048	150	-5262.48475
chr4	27128143	27378655	27179259	150	-5659.48341
chr4	27378866	27747377	27543487	150	-5554.15503
chr4	27747379	27969494	27887654	150	-4921.51836
chr4	27969777	28167265	28076288	150	-4539.47025
chr4	28167287	28270925	28243707	150	-4359.20482
chr4	28270962	28623234	28423443	150	-4705.93872
chr4	28623417	28840877	28711568	150	-5094.57297
chr4	28840882	29664614	29101946	150	-5162.30206
chr4	29664623	30461549	30146589	150	-5237.49011
chr4	30476157	31644724	31121683	150	-4803.93523
chr4	31644791	32421296	31948194	150	-5180.59802
chr4	32421310	33407879	33020062	150	-4921.82628
chr4	33408041	34317778	33766358	150	-5119.45243
chr4	34317785	34822315	34497818	150	-5037.39688
chr4	34822328	36258074	35533443	150	-5136.29457
chr4	36258078	38045099	37505664	150	-5856.55307
chr4	38045124	38366404	38216111	150	-5271.61688
chr4	38366408	38535112	38474389	150	-5560.54980
chr4	38536667	38659531	38591711	150	-6135.56002
chr4	38659825	39049649	38795183	150	-5190.60268
chr4	39053967	40357803	39587090	150	-5053.49718
chr4	40357894	41098282	40819214	150	-4389.86238
chr4	41099080	42735398	41916949	150	-4528.45006
chr4	42735774	43089112	42866127	150	-5222.44607
chr4	43089151	43380704	43256014	150	-6194.81465
chr4	43381055	43575851	43465368	150	-4631.36252
chr4	43577340	43805988	43711268	150	-4855.07037
chr4	43807088	44002258	43874492	150	-4585.93275
chr4	44007100	44312142	44160278	150	-4731.15784
chr4	44312202	44659445	44509284	150	-5297.05614
chr4	44660473	44903715	44750468	150	-5249.69194
chr4	44918762	45439657	45117436	150	-5087.82229
chr4	45439711	46420239	46011349	150	-4924.00751
chr4	46423340	46828736	46653648	150	-5032.58250
chr4	46828791	47153994	47014220	150	-4404.98039
chr4	47153995	47323398	47255741	150	-4631.64638
chr4	47327056	47461670	47374937	150	-5062.05472
chr4	47461703	47747817	47650241	150	-5929.95117
chr4	47749699	48069125	47948570	150	-4806.05614
chr4	48069453	49266783	48419913	150	-4956.14867
chr4	49285009	51794923	51009847	150	-5350.77027
chr4	51799717	52092746	51981390	150	-4586.99635
chr4	52092755	52421042	52261274	150	-4915.82657
chr4	52439391	52887733	52634471	150	-4718.02515
chr4	52893774	54499526	53674602	150	-5331.98706
chr4	54499530	55070905	54827062	150	-4568.80569
chr4	55071208	55358253	55245661	150	-5344.18775
chr4	55358258	55612093	55483941	150	-4916.01662
chr4	55612338	55923434	55734108	150	-4922.23889
chr4	55923470	56558549	56183293	150	-5345.89603
chr4	56558574	57137174	56907299	150	-5426.85482
chr4	57137279	57555093	57339119	150	-5871.02910
chr4	57555195	57918914	57660763	150	-5832.66298
chr4	57926806	58098877	58010913	150	-5290.13527
chr4	58098929	58544231	58339821	150	-6047.76856
chr4	58544234	59031343	58744095	150	-6145.30163
chr4	59035275	59494398	59331612	150	-4882.55990
chr4	59494802	59866061	59654413	150	-5775.26176
chr4	59866063	60337160	60073724	150	-5777.51374
chr4	60337167	60852169	60600895	150	-4804.83620
chr4	60852207	61164132	61054339	150	-5561.99285
chr4	61164171	61454173	61308117	150	-5793.85026
chr4	61462127	61663676	61606125	150	-5935.63878
chr4	61663723	61921485	61812039	150	-5781.15493
chr4	61922727	62059236	61978381	150	-5170.90549
chr4	62061348	62272632	62176799	150	-5717.71204
chr4	62278959	62443147	62355967	150	-5668.16332
chr4	62446426	62682950	62563978	150	-5806.99960
chr4	62682968	62868586	62750925	150	-5045.96976
chr4	62868625	63051261	62942969	150	-5387.07086
chr4	63051272	63352144	63227359	150	-6474.05589
chr4	63353312	63857819	63589157	150	-5492.09963
chr4	63860058	64056483	63969498	150	-5193.05174
chr4	64056494	64218161	64127703	150	-5192.15202
chr4	64218271	64384814	64309989	150	-5875.08284
chr4	64385658	64496427	64426610	150	-5746.22259
chr4	64497205	64639174	64572956	150	-6193.17317
chr4	64641333	64695502	64675349	150	-5727.56854
chr4	64695540	64870175	64745754	150	-5032.88327
chr4	64870178	65532370	64993304	150	-6005.03894
chr4	65532386	67069824	66285881	150	-5897.65399
chr4	67069836	67474181	67260413	150	-5890.35917
chr4	67474182	67858555	67652608	150	-5606.82767
chr4	67866087	68066219	67979965	150	-6214.88402
chr4	68066538	68131021	68095733	150	-5824.76974
chr4	68131022	68961129	68351038	150	-6031.97061
chr4	68972130	69607376	69321842	150	-6468.52944
chr4	69607384	69702457	69632655	150	-5237.17517
chr4	69702459	69814758	69744438	150	-6854.58506
chr4	69815232	70037875	69941099	150	-6034.21621
chr4	70037878	70220041	70106327	150	-5229.61099
chr4	70220045	70344096	70322285	150	-4486.46422
